Observed,strata,x-val,y-val,resource,StepLength
0,116,71,5,0.7869600,16.2788206
0,116,69,16,-0.6278595,19.7989899
0,116,34,51,0.6359276,53.3104117
0,116,57,4,0.3479478,2.8284271
0,116,44,44,-1.0967780,43.4165867
0,117,52,5,0.7559621,9.2195445
0,117,66,7,1.0548480,23.0000000
0,117,51,1,-0.1512658,10.0000000
0,117,52,36,-1.4198570,30.3644529
0,117,60,8,0.0451059,17.0293864
0,117,57,27,-1.5890890,24.4131112
0,117,44,9,1.2877050,2.2360680
0,117,74,19,-1.6281390,33.2415403
0,117,37,47,1.3579600,40.4474968
0,117,36,41,0.0012979,34.7131099
0,118,42,10,0.7768994,6.4031242
0,118,60,3,-0.1895286,23.1948270
0,118,40,1,0.4708051,5.8309519
0,118,28,39,-0.9548127,34.2052628
0,118,35,4,0.1255882,2.8284271
0,118,33,26,-1.2659370,20.3960781
0,118,23,34,0.0423403,31.3049517
0,118,55,2,-0.8191553,18.4390889
0,118,18,17,-1.6421170,21.9544984
0,118,38,5,0.5492146,1.4142136
0,119,27,2,0.5803383,18.1107703
0,119,52,7,0.9174475,7.6157731
0,119,61,45,-0.8542052,44.0113622
0,119,35,13,0.9683989,13.4536240
0,119,65,14,-0.0318562,22.3606798
0,119,62,25,-1.1232100,27.0185122
0,119,89,0,0.6365801,44.1814441
0,119,67,21,-0.2777556,27.8028775
0,119,40,11,1.7571750,8.6023253
0,119,68,21,0.1132346,28.6006993
0,120,45,14,0.6065680,12.6491106
0,120,41,3,0.5928504,1.0000000
0,120,23,3,2.3424970,18.0277564
0,120,52,46,-2.3033080,45.3541619
0,120,41,39,-0.0452483,37.0000000
0,120,9,19,-1.0881540,36.2353419
0,120,39,1,0.1945779,2.2360680
0,120,72,36,-2.4402780,46.0108683
0,120,35,2,0.2153126,6.0000000
0,120,56,1,-0.1756760,15.0332964
0,121,38,5,0.5492146,12.0000000
0,121,37,31,-0.5635116,29.0688837
0,121,31,8,-0.0390794,19.2353841
0,121,58,19,-1.1053640,16.1245155
0,121,69,22,-0.2529452,25.4950976
0,121,86,1,1.1649520,36.2215406
0,121,44,43,-0.8490426,38.4707681
0,121,99,74,0.4421221,84.6286004
0,121,27,73,-0.3530969,71.7843994
0,121,23,42,-1.1605740,45.8039300
0,122,50,17,0.1822576,14.5602198
0,122,89,41,-1.0959060,51.6623654
0,122,51,4,0.1973720,3.1622777
0,122,76,17,-0.3855923,26.0768096
0,122,40,18,0.7226054,20.5182845
0,122,27,13,0.1364067,28.7923601
0,122,47,16,0.4018915,14.7648231
0,122,14,12,-1.1017470,41.0000000
0,122,62,17,0.0363053,16.1245155
0,122,9,15,-0.6244116,46.5725241
0,123,21,4,1.9754000,25.0798724
0,123,62,16,-0.0941114,21.2602916
0,123,10,21,0.0249216,40.7062649
0,123,39,20,0.9703017,19.3132079
0,123,53,54,0.0516469,52.4690385
0,123,56,5,1.0009850,10.4403065
0,123,69,20,0.1705055,29.2061637
0,123,52,2,0.3272633,6.0000000
0,123,8,24,1.1563980,43.9089968
0,123,88,39,-1.4394020,55.9732079
0,124,62,12,0.6723256,30.0665928
0,124,69,24,-0.7639548,38.3275358
0,124,27,16,-0.1706042,5.3851648
0,124,38,7,0.3842437,9.2195445
0,124,22,17,-0.9051367,10.4403065
0,124,50,45,-1.8824960,35.8468967
0,124,39,14,1.2316730,7.0000000
0,124,30,17,0.2437556,3.6055513
0,124,8,33,-0.0787401,30.6104557
0,124,18,30,0.9060702,21.2602916
0,125,17,16,-2.0466010,17.0293864
0,125,19,18,-0.8909733,15.0332964
0,125,16,25,0.9229672,19.6977156
0,125,33,35,0.1213399,18.0277564
0,125,31,14,2.1017030,4.2426407
0,125,37,46,1.0615420,29.1547595
0,125,29,17,0.9081837,5.0000000
0,125,26,41,-1.8753500,25.2982213
0,125,25,4,1.3593960,15.8113883
0,125,1,42,-0.0160536,41.4004831
0,126,42,7,0.6385712,14.0356688
0,126,30,42,-0.4488501,23.7065392
0,126,39,4,-0.0209605,17.1172428
0,126,50,26,-1.6162230,10.2956301
0,126,36,51,-0.0445055,30.4138127
0,126,34,57,-0.7260319,36.6742416
0,126,35,19,0.9171674,6.3245553
0,126,49,34,-0.7424511,15.2643375
0,126,45,7,1.5363320,14.5602198
0,126,52,29,-0.3204246,13.6014705
0,127,19,18,-0.8909733,22.1359436
0,127,41,27,-0.2098139,16.0312195
0,127,28,3,0.6872127,14.4222051
0,127,52,25,-1.1804640,18.4390889
0,127,64,8,0.6386195,24.1867732
0,127,67,0,1.0211730,29.1547595
0,127,33,18,1.0230360,9.8994949
0,127,41,2,0.1049199,9.0553851
0,127,47,33,-0.3962984,23.0867928
0,127,49,2,0.0824939,12.7279221
0,128,33,5,-0.0429103,12.8062485
0,128,22,71,-0.7703049,59.1354378
0,128,53,38,-0.9312934,25.9422435
0,128,49,33,-0.9522822,19.6977156
0,128,59,16,-0.7259963,18.0277564
0,128,23,39,-1.1458150,30.0000000
0,128,45,57,-1.8941850,42.1900462
0,128,42,28,-1.1017880,13.0384048
0,128,14,26,1.1866850,29.1547595
0,128,37,74,0.8966266,59.1354378
0,129,3,14,-0.7288134,9.2195445
0,129,21,28,0.2060464,13.6014705
0,129,14,26,1.1866850,7.2111026
0,129,31,19,0.8215508,21.0237960
0,129,0,34,-2.0451820,17.2046505
0,129,6,34,0.4595488,14.5602198
0,129,50,57,-0.7690446,54.4885309
0,129,61,46,-0.5286387,57.2450871
0,129,7,32,0.5490939,12.3693169
0,129,3,17,-0.4079602,7.6157731
0,130,67,10,0.6867940,48.1663783
0,130,42,58,-1.4107130,19.4164878
0,130,32,3,-0.0924106,39.0128184
0,130,67,52,0.1881952,37.3630834
0,130,58,48,-1.9348980,27.6586334
0,130,36,39,0.0275551,5.8309519
0,130,53,16,-0.2023902,34.0587727
0,130,29,34,-0.3992125,8.2462113
0,130,45,69,-1.1109190,30.4138127
0,130,20,45,-0.0731180,11.4017543
0,131,35,75,0.2106046,20.3960781
0,131,31,34,-0.5663408,21.0000000
0,131,25,71,-0.7543147,17.0880075
0,131,43,55,-2.2180130,12.0000000
0,131,23,93,-0.0332522,38.8329757
0,131,30,15,1.8290990,40.0124980
0,131,6,52,0.0640091,25.1793566
0,131,54,82,-1.1062310,35.4682957
0,131,0,55,0.8077586,31.0000000
0,131,48,66,-1.8191690,20.2484567
0,132,9,55,0.2454655,22.0000000
0,132,73,60,1.1060040,42.2965720
0,132,44,63,-1.4033410,15.2643375
0,132,44,67,-1.5763150,17.6918060
0,132,26,72,-0.3410882,17.7200451
0,132,52,17,0.2851366,43.4165867
0,132,27,26,-0.7799837,29.2745623
0,132,26,56,1.3296110,5.0990195
0,132,35,45,1.6325000,10.7703296
0,132,12,65,0.4742605,21.4709106
0,133,32,56,-0.5235237,4.2426407
0,133,0,41,-0.1866176,34.1320963
0,133,22,45,-0.3954102,15.6524758
0,133,32,61,-0.8602398,3.6055513
0,133,30,65,-1.2421550,6.0827625
0,133,56,82,-0.2907684,35.4682957
0,133,41,83,0.9361395,26.8328157
0,133,14,66,0.4844178,16.5529454
0,133,44,64,-1.7792440,15.8113883
0,133,45,12,0.7128065,49.6487663
0,134,21,64,-1.2900320,13.4164079
0,134,26,55,1.2639830,3.1622777
0,134,52,79,0.1017528,36.7967390
0,134,21,48,-0.0165306,7.2111026
0,134,13,53,0.5277815,14.0356688
0,134,24,34,0.5947065,18.2482876
0,134,89,98,0.0995449,77.2010363
0,134,56,19,-1.2902620,43.9317653
0,134,53,61,-0.5157537,27.5136330
0,134,63,5,0.3978054,59.2030405
0,135,88,7,1.2569970,83.8629835
0,135,22,28,0.1911056,22.8035085
0,135,20,26,0.2387541,24.3310501
0,135,22,67,-0.1382242,18.0277564
0,135,2,60,0.7116653,17.2046505
0,135,27,70,-0.9356929,22.8254244
0,135,21,43,-0.2858807,8.6023253
0,135,43,51,-2.1088470,27.0185122
0,135,4,30,0.1792506,23.3238076
0,135,45,37,-1.0516650,31.7804972
0,136,26,88,0.1939758,32.3882695
0,136,8,96,-1.6447320,46.1410880
0,136,43,36,-1.7935830,23.3238076
0,136,46,94,0.0426640,40.8533964
0,136,0,37,-0.6869570,36.3593179
0,136,60,66,0.3481463,30.6757233
0,136,30,52,0.4358136,4.1231056
0,136,43,60,-2.1443280,12.6491106
0,136,54,65,-0.6525486,24.6981781
0,136,31,93,-0.4037955,37.0000000
0,137,40,55,-1.1155270,13.9283883
0,137,26,74,-0.4902235,14.0356688
0,137,7,72,0.4833679,23.3238076
0,137,9,69,-0.4190757,20.1246118
0,137,9,54,-0.7740162,18.9736660
0,137,26,96,-0.4466285,36.0138862
0,137,54,54,-0.2821735,27.6586334
0,137,16,29,1.2410720,32.8937684
0,137,6,73,0.7086837,24.6981781
0,137,57,75,-0.4018222,33.5410197
0,138,8,62,0.6888154,16.4924225
0,138,37,12,1.5023800,47.8016736
0,138,20,66,-1.0448330,8.9442719
0,138,2,37,-0.6211861,30.4138127
0,138,22,60,0.6848874,2.8284271
0,138,21,51,1.2305500,7.6157731
0,138,30,63,-0.4818351,7.8102497
0,138,37,49,1.0911070,15.8113883
0,138,44,95,-0.1010062,42.0594817
0,138,57,81,0.1265266,40.2243707
0,139,82,68,-1.0220000,56.0089279
0,139,72,75,-0.4137995,46.3896540
0,139,39,41,0.3968174,30.8706981
0,139,16,63,0.2763428,11.6619038
0,139,23,61,0.9855089,8.5440037
0,139,0,98,0.8230364,38.9486842
0,139,14,51,-0.8495267,21.6333077
0,139,46,42,-0.7655934,33.6005952
0,139,19,5,1.0423040,64.3816744
0,139,70,43,-1.0218900,51.1077294
0,140,14,77,-0.5074652,9.8488578
0,140,17,60,-0.0408058,14.3178211
0,140,32,82,0.8052396,12.7279221
0,140,25,27,-0.7091193,46.0434577
0,140,71,3,0.6485173,84.8763807
0,140,43,71,0.2568194,20.0997512
0,140,36,74,0.6751541,13.0384048
0,140,35,40,-0.4077242,35.1140997
0,140,3,94,-0.2042407,29.0000000
0,140,43,97,0.4482306,31.2409987
0,141,74,47,-0.4219187,59.9332963
0,141,17,76,0.1510091,4.2426407
0,141,13,52,-0.0718173,22.1359436
0,141,67,46,-0.8356560,54.2033209
0,141,49,89,0.2039779,33.1209903
0,141,24,96,0.1104419,23.3452351
0,141,17,79,-0.4617761,6.7082039
0,141,49,63,-0.2041635,30.6757233
0,141,10,65,-0.5329855,12.8062485
0,141,16,59,0.5578081,14.5602198
0,142,20,61,0.0273642,8.4852814
0,142,15,72,0.7304374,5.0990195
0,142,10,72,0.0585099,6.4031242
0,142,21,95,0.4475839,28.8617394
0,142,17,79,-0.4617761,12.3693169
0,142,25,56,1.3992960,15.5563492
0,142,19,66,-0.9821670,5.0990195
0,142,9,51,0.4603897,16.7630546
0,142,27,40,-1.6189200,29.9666481
0,142,24,93,0.0974738,27.8567766
0,143,10,39,-1.4580920,36.0000000
0,143,34,55,-0.1340217,31.2409987
0,143,20,72,0.0796266,10.4403065
0,143,24,83,-0.8777299,16.1245155
0,143,10,69,0.0355121,6.0000000
0,143,13,69,0.5836492,6.7082039
0,143,92,17,-0.3409737,100.4390362
0,143,24,86,1.0726510,17.8044938
0,143,15,88,-0.5247998,13.9283883
0,143,16,84,-0.6026949,10.8166538
0,144,0,55,0.8077586,24.7588368
0,144,7,80,0.8466694,12.2065556
0,144,44,4,0.5728896,74.0945342
0,144,35,83,-0.1703909,20.5912603
0,144,17,88,-0.9027514,15.0000000
0,144,14,53,0.2727819,20.2237484
0,144,27,81,-1.2330320,12.8062485
0,144,34,42,1.2159150,35.3553391
0,144,51,79,-0.2355528,34.5253530
0,144,65,60,0.7432065,49.7292670
0,145,1,64,0.4323098,11.1803399
0,145,3,82,-0.3528463,15.2643375
0,145,14,34,-0.6972620,35.1283361
0,145,0,70,-0.9866558,11.0453610
0,145,15,61,0.1925285,8.9442719
0,145,26,83,-0.2574345,20.5182845
0,145,43,68,-1.0260640,32.0156212
0,145,20,81,-1.5471770,15.0000000
0,145,6,70,-0.2660193,5.0990195
0,145,16,35,0.2003258,34.3656806
0,146,21,63,-0.4601652,24.0208243
0,146,30,95,-0.1678181,12.8062485
0,146,15,85,-0.6412551,5.3851648
0,146,13,89,-0.5969913,7.2801099
0,146,32,72,-0.3467093,19.2093727
0,146,10,48,-0.1826230,40.2616443
0,146,5,96,-0.7598741,17.4928557
0,146,57,89,-0.1550018,37.0540146
0,146,22,85,0.3704807,2.8284271
0,146,18,63,-0.4508416,24.0831892
0,147,21,66,-0.6129882,20.0997512
0,147,5,71,-0.0838876,20.5182845
0,147,25,97,-0.7561900,12.5299641
0,147,30,86,0.0403318,11.0000000
0,147,40,10,1.3269650,78.8479550
0,147,49,90,0.5110675,30.2654919
0,147,18,89,-0.3973555,3.1622777
0,147,36,68,-0.0867834,24.7588368
0,147,33,89,-1.0560900,14.3178211
0,147,2,84,-0.0130071,17.1172428
0,148,38,70,0.1613703,30.6104557
0,148,26,29,0.5538239,61.1882342
0,148,8,92,-1.2523640,6.7082039
0,148,21,78,-1.0410810,13.0384048
0,148,18,46,0.2090323,43.1856458
0,148,8,86,-0.1357976,6.7082039
0,148,26,87,0.0963985,12.1655251
0,148,52,95,-0.2082629,38.4707681
0,148,29,62,-0.2216401,30.8868904
0,148,43,95,-0.4241713,29.6141858
0,149,6,87,0.3776379,8.0622577
0,149,7,81,-0.1479882,9.8994949
0,149,19,76,-0.2499185,13.0000000
0,149,8,84,-0.0586310,7.2111026
0,149,25,91,-0.4914061,11.4017543
0,149,33,88,-1.8433760,19.0000000
0,149,27,67,-1.4493580,24.6981781
0,149,14,99,-1.0061340,11.0000000
0,149,27,75,-0.6601115,18.3847763
0,149,29,72,-1.2875780,21.9317122
0,150,54,87,-0.6675182,40.0124980
0,150,8,44,-1.7682250,44.4072066
0,150,7,99,-0.2516208,13.0384048
0,150,25,54,1.2815740,35.7351368
0,150,12,93,-0.4189818,5.3851648
0,150,5,99,-0.5030066,14.2126704
0,150,37,93,-0.1228436,23.5372046
0,150,21,70,-0.3896260,19.3132079
0,150,37,77,-0.7853268,25.4950976
0,150,17,21,-1.1813030,67.0671305
0,151,22,64,-0.2416390,34.9857114
0,151,69,71,1.1816350,37.0135110
0,151,42,60,-1.7113320,34.0587727
0,151,8,36,-0.0063721,66.2419806
0,151,28,55,0.7360319,40.8044115
0,151,46,99,-0.8100759,7.8102497
0,151,41,84,1.1335020,10.0498756
0,151,88,60,-0.9156704,58.8217647
0,151,18,81,-0.2170167,25.5538647
0,151,81,40,-0.9786378,67.8011799
0,152,28,62,-0.2555645,34.1760150
0,152,55,94,0.4871225,15.0000000
0,152,7,79,0.0911441,36.2491379
0,152,4,61,0.8355227,48.8364618
0,152,51,81,-0.5039423,17.0293864
0,152,4,70,-0.9247344,43.2666153
0,152,76,86,-1.1630750,36.8781778
0,152,53,88,-0.3114758,14.3178211
0,152,34,70,-0.1504088,24.7386338
0,152,92,97,-0.9033243,52.0864666
0,153,88,85,-0.0051651,49.8196748
0,153,27,24,-0.4268330,71.0211236
0,153,48,64,-1.0406960,31.3209195
0,153,85,86,-0.5728420,46.6904701
0,153,57,78,-0.2705761,24.0831892
0,153,65,92,-0.9362352,26.0768096
0,153,18,84,0.1622962,23.2594067
0,153,55,57,-0.0125738,40.3112887
0,153,47,79,0.3291950,17.0000000
0,153,39,76,-0.0387327,18.0000000
0,154,45,83,0.5887172,17.0293864
0,154,37,88,-0.5628856,9.8488578
0,154,55,66,-0.6059791,32.4499615
0,154,28,76,0.0184023,8.0000000
0,154,22,60,0.6848874,24.7386338
0,154,29,86,-0.4134664,2.2360680
0,154,6,52,0.0640091,38.8329757
0,154,2,92,-0.0177853,27.2029410
0,154,46,94,0.0426640,20.5912603
0,154,54,80,-0.9074232,26.3058929
0,155,53,71,-0.6794743,26.6270539
0,155,18,77,-0.4450188,15.8113883
0,155,58,95,1.1175100,28.4604989
0,155,40,80,0.4203355,10.8166538
0,155,47,66,-1.6856270,25.6124969
0,155,28,88,-0.8980594,3.6055513
0,155,1,58,0.4179283,41.0365691
0,155,22,60,0.6848874,27.5136330
0,155,30,72,-1.6180020,14.0356688
0,155,47,72,-0.0578567,21.2602916
0,156,38,80,0.3220233,18.7882942
0,156,35,59,0.1242265,38.3275358
0,156,40,99,-0.0450073,10.1980390
0,156,99,46,-2.1028800,85.8020979
0,156,90,51,-2.0224260,75.6042327
0,156,41,82,0.3500375,18.6010752
0,156,51,67,-0.1117889,36.6196668
0,156,33,75,0.0993596,22.2036033
0,156,26,88,0.1939758,9.8488578
0,156,80,83,-1.4680140,51.9230199
0,157,11,81,-1.2258510,28.4429253
0,157,38,72,0.3977748,14.0356688
0,157,38,87,-0.2337222,1.4142136
0,157,48,50,-1.0589260,37.1079506
0,157,48,91,0.5963611,10.2956301
0,157,31,40,-0.5387307,46.6904701
0,157,20,51,0.9623201,39.8246155
0,157,42,74,0.8515401,12.3693169
0,157,40,65,-0.5343396,21.0237960
0,157,24,90,0.0336480,15.5241747
0,158,29,89,-1.2453080,13.0000000
0,158,30,98,-0.2611498,17.8044938
0,158,42,73,0.5976388,11.0453610
0,158,23,62,0.3558906,28.4253408
0,158,27,87,-0.2401730,14.3178211
0,158,12,83,-0.4782195,29.0172363
0,158,46,95,-0.1516433,12.0830460
0,158,56,91,0.7955195,16.5529454
0,158,43,60,-2.1443280,24.0831892
0,158,52,71,-0.4055388,17.0293864
0,159,54,97,0.7149039,26.1725047
0,159,25,51,0.1432151,29.1547595
0,159,49,66,-1.4129870,17.6918060
0,159,0,50,0.5617681,45.6070170
0,159,11,84,-0.6679370,25.7099203
0,159,66,83,-0.6910783,30.4138127
0,159,37,87,-0.1625963,9.0553851
0,159,74,38,-1.7506750,55.1724569
0,159,74,84,-2.0887260,38.4707681
0,159,23,48,-0.5430134,32.6955654
0,160,53,98,1.5724040,32.3109888
0,160,53,69,-0.5061436,34.4818793
0,160,19,67,-0.4241583,19.4164878
0,160,6,66,-0.2781588,26.2488095
0,160,13,75,0.2663308,14.8660687
0,160,28,77,-0.2534211,10.2956301
0,160,31,72,-1.7169120,16.1245155
0,160,47,65,-1.8280930,31.8904374
0,160,5,46,-0.6103128,43.8634244
0,160,60,73,-0.2967765,39.2173431
0,161,45,99,-1.0705050,19.6977156
0,161,28,80,-0.7090249,9.0553851
0,161,45,42,-1.1904680,39.8120585
0,161,38,98,-0.4470976,17.0293864
0,161,93,44,-0.8037444,67.1192968
0,161,33,80,0.5057425,4.1231056
0,161,17,29,0.8052111,55.7135531
0,161,29,71,-1.4659940,12.8062485
0,161,40,74,1.1478700,7.6157731
0,161,44,53,-3.0009030,28.8617394
0,162,36,57,-0.0763460,29.6141858
0,162,52,97,1.0416470,14.8660687
0,162,87,69,-1.1680190,48.1040539
0,162,4,82,-0.2124751,38.2099463
0,162,40,99,-0.0450073,13.1529464
0,162,93,93,-1.4014800,51.4781507
0,162,15,79,-0.8616307,27.8926514
0,162,13,52,-0.0718173,44.6878059
0,162,32,90,-0.6911336,10.7703296
0,162,30,94,-0.5335758,14.4222051
0,163,82,35,-0.0537609,43.9317653
0,163,59,64,-0.0161454,7.2111026
0,163,85,50,-1.1335940,36.7151195
0,163,68,63,1.4867200,15.8113883
0,163,60,71,0.0292866,7.6157731
0,163,71,56,1.1208310,21.6333077
0,163,80,58,-0.3248976,28.7923601
0,163,51,51,-0.4888363,17.1172428
0,163,28,19,-0.0775610,55.0090902
0,163,32,84,-0.1229733,26.4007576
0,164,97,87,-0.9387844,37.3363094
0,164,44,79,0.2758372,18.6815417
0,164,47,99,-0.3452476,29.1547595
0,164,31,30,-1.3362680,53.8237866
0,164,32,24,-0.7716240,58.3095189
0,164,59,75,0.0434085,3.1622777
0,164,77,39,-1.1331120,38.0788655
0,164,5,56,0.6718360,59.7745765
0,164,79,67,0.0779123,18.3847763
0,164,71,68,0.7177114,10.8166538
0,165,76,71,-0.0102200,17.1172428
0,165,57,55,0.0198798,14.1421356
0,165,96,58,-1.2474400,38.6005181
0,165,61,81,-0.1608024,12.1655251
0,165,68,97,-1.0175910,29.4108823
0,165,82,57,-0.4932255,25.9422435
0,165,56,78,-0.6158820,9.4868330
0,165,71,63,1.1943540,13.4164079
0,165,54,69,-0.6738194,5.0000000
0,165,64,78,0.2832474,10.2956301
0,166,63,72,1.3159610,6.4031242
0,166,76,80,-1.1790920,21.6333077
0,166,56,66,-0.1183773,2.8284271
0,166,30,35,-0.5990156,43.2781700
0,166,67,57,0.5510428,14.2126704
0,166,81,48,-0.8653454,30.4795013
0,166,51,76,0.2800013,10.6301458
0,166,57,82,-0.4425751,14.0356688
0,166,70,72,-0.1284058,12.6491106
0,166,69,49,-1.0760320,21.9544984
0,167,61,72,-0.3852786,6.0827625
0,167,54,55,0.0518649,12.5299641
0,167,99,8,-0.4540619,69.8927750
0,167,49,38,-0.9107673,30.0832179
0,167,18,79,-0.6056746,43.9658959
0,167,60,62,0.6242805,4.0000000
0,167,76,45,-1.3180770,26.4007576
0,167,49,48,-1.5216270,21.0950231
0,167,70,62,1.1503020,10.7703296
0,167,58,70,0.1041920,4.4721360
0,168,31,83,0.7160497,30.2324329
0,168,47,93,-0.1275925,28.4604989
0,168,51,66,-1.0725950,5.0000000
0,168,57,54,0.5119971,12.0415946
0,168,55,94,0.4871225,28.0178515
0,168,35,95,-0.4443789,35.8050276
0,168,84,20,-0.0066086,53.8516481
0,168,58,65,-0.1957326,2.2360680
0,168,71,75,-0.4766726,17.4928557
0,168,52,72,-0.2286516,7.2111026
0,169,88,97,-0.3932509,50.9901951
0,169,47,55,-1.7599150,8.5440037
0,169,60,41,-0.8246154,24.1660919
0,169,9,69,-0.4190757,41.4366987
0,169,23,63,-0.1940963,27.0000000
0,169,36,52,-0.9117976,17.8044938
0,169,92,59,-0.5487359,42.1900462
0,169,97,59,-0.8787154,47.1699057
0,169,64,35,-1.7277240,31.3049517
0,169,68,59,0.6015251,18.4390889
0,170,37,78,-0.6605014,24.0831892
0,170,9,90,-0.0610591,53.8516481
0,170,50,77,-0.1956536,15.8113883
0,170,12,36,-0.8558805,50.2493781
0,170,97,47,-2.8731560,44.5982062
0,170,79,59,0.0908420,24.1867732
0,170,8,77,0.9483005,49.3355855
0,170,69,64,0.2409551,14.1421356
0,170,20,61,0.0273642,35.0142828
0,170,74,91,-1.0027920,34.6698716
0,171,60,59,0.9691805,10.1980390
0,171,81,77,-0.9019768,36.8917335
0,171,43,44,-1.3384850,14.7648231
0,171,78,55,0.0329168,28.0713377
0,171,20,41,-0.9778676,34.0000000
0,171,2,72,-0.4779016,50.2891638
0,171,41,71,0.4402057,16.6433170
0,171,32,73,-0.4038450,24.0831892
0,171,41,89,-0.3628280,33.2415403
0,171,35,48,0.2827296,17.4928557
0,172,29,44,-1.1852520,20.0000000
0,172,55,30,-1.5242290,10.1980390
0,172,44,22,0.3616769,10.0498756
0,172,57,61,-0.2232735,31.3847097
0,172,54,28,-1.0547890,9.8488578
0,172,56,38,-1.7837150,12.5299641
0,172,81,24,0.1285213,36.8781778
0,172,48,40,-1.5339820,8.5440037
0,172,54,16,-1.0154110,18.3575598
0,172,26,24,-0.5596274,20.6155281
0,173,82,18,-0.5541805,43.0464865
0,173,0,61,0.3773313,59.5482997
0,173,71,0,1.6722050,35.7770876
0,173,41,19,1.0112610,3.6055513
0,173,17,26,0.5089404,24.1660919
0,173,46,19,-0.0750600,7.6157731
0,173,21,29,-0.0966900,22.2036033
0,173,37,22,1.1972490,6.3245553
0,173,57,19,-1.4166650,18.2482876
0,173,60,14,0.5683758,21.0950231
0,174,19,0,1.5355390,18.3847763
0,174,31,4,0.3942742,5.8309519
0,174,13,30,0.9982309,32.5269119
0,174,35,2,0.2153126,5.0990195
0,174,44,8,1.4237950,8.0622577
0,174,33,8,0.6253207,3.1622777
0,174,69,20,0.1705055,35.4682957
0,174,39,10,1.5650820,4.2426407
0,174,40,24,0.7779506,17.4642492
0,174,31,51,0.5271544,44.2831797
0,175,25,81,-0.7628470,75.1065909
0,175,74,6,1.7584530,45.0000000
0,175,26,2,0.6865688,5.0000000
0,175,21,49,0.1787447,43.7378555
0,175,52,46,-2.3033080,46.1410880
0,175,7,22,0.1784932,27.2029410
0,175,27,1,0.3100856,5.3851648
0,175,10,16,-1.0618390,21.4709106
0,175,25,9,1.1390310,5.0000000
0,175,43,13,1.3547990,15.6524758
0,176,24,64,0.3164294,63.1268564
0,176,21,19,-1.5728480,18.0277564
0,176,12,5,0.0436378,8.9442719
0,176,37,5,0.5124104,17.4642492
0,176,51,11,0.7211871,32.5729949
0,176,9,31,0.0683037,31.9530906
0,176,43,3,0.4729871,23.0867928
0,176,0,20,-0.0859578,27.5862284
0,176,24,2,1.8616610,4.1231056
0,176,12,46,-0.9662266,45.7055795
0,177,40,21,0.9302931,18.4390889
0,177,30,20,0.2569044,22.0227155
0,177,63,31,-1.3026130,33.8378486
0,177,67,6,1.2962610,23.1948270
0,177,60,13,1.0839740,18.8679623
0,177,34,30,-0.8552379,28.7923601
0,177,66,4,1.1447570,22.0227155
0,177,38,13,1.0937650,11.6619038
0,177,78,11,1.6672310,34.9284984
0,177,73,42,-1.3173230,48.6004115
0,178,47,4,0.3135893,3.6055513
0,178,22,16,-1.2236190,26.0768096
0,178,46,0,0.8406587,2.8284271
0,178,45,4,0.7927713,2.2360680
0,178,44,23,-0.5499127,21.0000000
0,178,36,3,0.7068623,8.0622577
0,178,48,13,0.8776578,11.7046999
0,178,26,6,1.5782800,18.4390889
0,178,34,13,0.7438066,14.8660687
0,178,40,25,-0.1619436,23.3452351
0,179,80,30,-0.8809977,40.3608721
0,179,14,15,-1.4947850,37.9473319
0,179,81,37,-0.2835985,46.0108683
0,179,46,5,0.7143615,4.4721360
0,179,85,15,-0.2762085,37.0000000
0,179,21,10,-0.3094577,29.8328678
0,179,34,3,-0.3573283,16.0000000
0,179,86,28,0.7475164,43.8292140
0,179,54,0,-0.3125600,5.0000000
0,179,82,23,0.3957607,37.7359245
0,180,67,15,-1.3397720,17.2046505
0,180,54,2,-0.0326888,3.1622777
0,180,32,63,-0.6952668,61.6846821
0,180,60,14,0.5683758,11.4017543
0,180,47,20,-0.7069432,16.1554944
0,180,45,26,-0.3220160,22.4722051
0,180,74,35,-1.8912990,36.6196668
0,180,35,6,0.6165613,18.0277564
0,180,38,22,0.4313785,22.6715681
0,180,46,32,-0.6811258,27.8926514
0,181,44,42,-0.4847273,31.0000000
0,181,45,12,0.7128065,1.4142136
0,181,77,30,-0.8111710,38.0788655
0,181,70,11,-0.0724395,26.0000000
0,181,73,30,-1.4416040,34.6698716
0,181,24,61,1.0862220,53.8516481
0,181,19,27,0.0317533,29.6816442
0,181,42,5,0.8328916,6.3245553
0,181,15,28,1.0732790,33.6154726
0,181,33,28,-1.5549840,20.2484567
0,182,52,13,-0.1286591,15.5241747
0,182,11,16,-1.3208990,26.9258240
0,182,16,28,0.6283293,28.3196045
0,182,50,10,0.7451118,13.0384048
0,182,43,16,1.7011660,9.2195445
0,182,47,39,-1.2592930,31.6227766
0,182,42,30,-0.6509075,21.5870331
0,182,66,7,1.0548480,29.0688837
0,182,87,16,0.1873257,50.4876222
0,182,26,18,-1.1110280,14.2126704
0,183,25,15,-0.5781693,15.6204994
0,183,66,0,1.0126950,29.4278779
0,183,22,37,-0.1695090,35.3411941
0,183,3,66,-0.1830320,69.8355210
0,183,25,48,-0.0106040,44.6430286
0,183,24,40,-0.9201644,37.3363094
0,183,19,5,1.0423040,18.0000000
0,183,73,3,1.3141720,36.0555128
0,183,32,8,0.5821304,5.8309519
0,183,37,10,0.8585502,5.0000000
0,184,77,43,-1.0008620,44.6878059
0,184,41,12,1.2437060,2.8284271
0,184,43,1,1.1601100,13.0000000
0,184,78,11,1.6672310,35.1283361
