Date,Time,Long,Lat,heightAboveMsl
07/02/2002,17:00:00,-115.85575,52.14001,1764
07/02/2002,19:00:00,-115.85627,52.14005,1762
07/02/2002,21:00:00,-115.8575,52.13985,1762
07/02/2002,23:00:00,-115.85554,52.13819,1745
08/02/2002,01:00:00,-115.85463,52.13978,1752
08/02/2002,03:00:00,-115.85431,52.13972,1752
08/02/2002,05:00:00,-115.8547,52.13947,1752
08/02/2002,07:00:00,-115.85388,52.13943,1752
08/02/2002,09:00:00,-115.85494,52.13966,1752
08/02/2002,11:01:00,-115.8557,52.13938,1752
08/02/2002,13:00:00,-115.85558,52.13945,1761
08/02/2002,15:00:00,-115.85618,52.13934,1762
08/02/2002,17:01:00,-115.85388,52.14547,1763
08/02/2002,19:00:00,-115.8567,52.14519,1763
08/02/2002,21:01:00,-115.85345,52.14802,1764
08/02/2002,23:00:00,-115.84378,52.15288,1916
09/02/2002,01:00:00,-115.84416,52.15262,1916
09/02/2002,03:00:00,-115.844,52.15287,1913
09/02/2002,05:01:00,-115.84506,52.15146,1913
09/02/2002,07:00:00,-115.84812,52.15165,1913
09/02/2002,09:01:00,-115.84861,52.15178,1913
09/02/2002,11:00:00,-115.84976,52.1532,1913
09/02/2002,13:00:00,-115.84957,52.15335,1913
09/02/2002,15:00:00,-115.84508,52.1541,1913
09/02/2002,17:01:00,-115.84232,52.15108,1913
09/02/2002,19:00:00,-115.84356,52.15131,1896
09/02/2002,21:02:00,-115.85389,52.14567,1893
09/02/2002,23:00:00,-115.85566,52.13928,1766
10/02/2002,01:00:00,-115.85681,52.13907,1766
10/02/2002,03:00:00,-115.85759,52.13804,1766
10/02/2002,05:00:00,-115.85755,52.13799,1766
10/02/2002,07:00:00,-115.85587,52.13871,1766
10/02/2002,09:00:00,-115.85466,52.13934,1766
10/02/2002,11:00:00,-115.85533,52.13892,1777
10/02/2002,13:00:00,-115.85531,52.13924,1762
10/02/2002,15:00:00,-115.85609,52.13792,1762
10/02/2002,17:00:00,-115.85045,52.13469,1759
10/02/2002,19:00:00,-115.85037,52.13507,1758
10/02/2002,21:00:00,-115.85514,52.13492,1751
10/02/2002,23:00:00,-115.8547,52.13467,1739
11/02/2002,01:00:00,-115.85081,52.13523,1777
11/02/2002,03:00:00,-115.85074,52.13529,1767
11/02/2002,05:00:00,-115.85177,52.13522,1767
11/02/2002,07:01:00,-115.85536,52.13543,1767
11/02/2002,09:01:00,-115.85655,52.13725,1767
11/02/2002,11:01:00,-115.85685,52.13724,1767
11/02/2002,15:00:00,-115.85563,52.14113,1767
11/02/2002,17:02:00,-115.85706,52.14367,1770
11/02/2002,19:02:00,-115.85978,52.14285,1768
11/02/2002,21:00:00,-115.86281,52.14294,1725
11/02/2002,23:00:00,-115.86296,52.14313,1727
12/02/2002,03:00:00,-115.85794,52.14413,1727
12/02/2002,05:00:00,-115.85914,52.14424,1727
12/02/2002,07:01:00,-115.8567,52.14404,1727
12/02/2002,11:00:00,-115.85664,52.14301,1727
12/02/2002,13:02:00,-115.85635,52.14471,1727
12/02/2002,15:00:00,-115.85576,52.1447,1727
12/02/2002,17:01:00,-115.85526,52.14728,1727
12/02/2002,19:00:00,-115.8618,52.14273,1734
12/02/2002,21:01:00,-115.85964,52.1416,1734
13/02/2002,01:00:00,-115.85498,52.13956,1734
13/02/2002,03:00:00,-115.85579,52.13967,1766
13/02/2002,05:00:00,-115.85573,52.1396,1766
13/02/2002,07:00:00,-115.85521,52.1397,1766
13/02/2002,09:02:00,-115.85191,52.14447,1766
13/02/2002,11:01:00,-115.85333,52.14518,1766
13/02/2002,13:00:00,-115.85399,52.14543,1766
13/02/2002,15:01:00,-115.85697,52.14652,1767
13/02/2002,17:01:00,-115.85813,52.14819,1817
13/02/2002,23:00:00,-115.86094,52.1502,1818
14/02/2002,01:00:00,-115.86318,52.14997,1817
14/02/2002,03:01:00,-115.86209,52.14818,1809
14/02/2002,05:00:00,-115.86201,52.14813,1809
14/02/2002,07:01:00,-115.86151,52.14902,1809
14/02/2002,13:00:00,-115.80769,52.10664,1805
14/02/2002,15:00:00,-115.8099,52.10636,1744
14/02/2002,17:00:00,-115.81007,52.10984,1744
14/02/2002,19:00:00,-115.80941,52.10868,1743
14/02/2002,21:00:00,-115.81394,52.11006,1744
14/02/2002,23:00:00,-115.8153,52.1092,1743
15/02/2002,01:01:00,-115.80902,52.10653,1743
15/02/2002,03:01:00,-115.80315,52.10024,1743
15/02/2002,05:00:00,-115.79749,52.10089,1654
15/02/2002,07:00:00,-115.79862,52.10019,1654
15/02/2002,09:00:00,-115.77215,52.10828,1655
15/02/2002,11:01:00,-115.77289,52.11023,1655
15/02/2002,13:00:00,-115.77448,52.10714,1654
15/02/2002,15:00:00,-115.77377,52.10861,1654
15/02/2002,19:01:00,-115.7739,52.10851,1654
15/02/2002,21:00:00,-115.77444,52.10898,1654
15/02/2002,23:00:00,-115.77458,52.10758,1654
16/02/2002,03:00:00,-115.77393,52.10695,1654
16/02/2002,05:00:00,-115.77356,52.10692,1654
16/02/2002,07:00:00,-115.77201,52.10701,1654
16/02/2002,09:00:00,-115.77327,52.10836,1654
16/02/2002,11:01:00,-115.77564,52.10692,1599
16/02/2002,13:00:00,-115.77377,52.10731,1558
16/02/2002,15:00:00,-115.77377,52.10729,1558
16/02/2002,17:00:00,-115.77123,52.10907,1558
16/02/2002,21:00:00,-115.77157,52.10882,1579
16/02/2002,23:01:00,-115.77392,52.10803,1579
17/02/2002,01:01:00,-115.77443,52.1077,1579
17/02/2002,03:00:00,-115.77326,52.10712,1579
17/02/2002,05:00:00,-115.77491,52.10777,1550
17/02/2002,07:00:00,-115.77378,52.107,1550
17/02/2002,09:00:00,-115.77384,52.10721,1550
17/02/2002,11:02:00,-115.77505,52.10776,1550
17/02/2002,13:01:00,-115.77433,52.10802,1550
17/02/2002,15:00:00,-115.77404,52.10722,1546
17/02/2002,17:00:00,-115.77405,52.10912,1546
17/02/2002,19:00:00,-115.77307,52.10936,1546
17/02/2002,21:01:00,-115.77401,52.10836,1547
17/02/2002,23:00:00,-115.77536,52.10793,1546
18/02/2002,01:01:00,-115.7748,52.10782,1546
18/02/2002,03:00:00,-115.77363,52.10717,1546
18/02/2002,05:00:00,-115.77395,52.10724,1546
18/02/2002,07:00:00,-115.77398,52.10736,1546
18/02/2002,09:00:00,-115.7739,52.10719,1546
18/02/2002,11:01:00,-115.77392,52.10751,1546
18/02/2002,13:00:00,-115.77379,52.10727,1546
18/02/2002,15:01:00,-115.77474,52.10771,1546
18/02/2002,17:00:00,-115.77374,52.10736,1546
18/02/2002,19:01:00,-115.77355,52.10756,1546
18/02/2002,21:00:00,-115.77445,52.10806,1546
18/02/2002,23:00:00,-115.7789,52.10771,1546
19/02/2002,01:00:00,-115.80185,52.10174,1545
19/02/2002,03:00:00,-115.80046,52.10094,1549
19/02/2002,05:00:00,-115.80001,52.10089,1555
19/02/2002,07:01:00,-115.80301,52.09863,1558
19/02/2002,09:01:00,-115.80182,52.10199,1558
19/02/2002,11:00:00,-115.80152,52.10186,1564
19/02/2002,13:00:00,-115.79828,52.10234,1569
19/02/2002,15:00:00,-115.79742,52.10362,1573
19/02/2002,17:00:00,-115.79811,52.10367,1585
19/02/2002,19:00:00,-115.79691,52.10315,1584
19/02/2002,21:00:00,-115.79613,52.10361,1586
19/02/2002,23:00:00,-115.80353,52.10078,1586
20/02/2002,01:00:00,-115.80174,52.10083,1581
20/02/2002,03:00:00,-115.79946,52.09995,1581
20/02/2002,05:00:00,-115.79958,52.09994,1573
20/02/2002,07:00:00,-115.7983,52.10051,1573
20/02/2002,09:00:00,-115.79835,52.10234,1573
20/02/2002,11:00:00,-115.79747,52.10315,1588
20/02/2002,13:00:00,-115.79687,52.10408,1588
20/02/2002,15:00:00,-115.7968,52.10413,1581
20/02/2002,17:00:00,-115.79837,52.10229,1580
20/02/2002,19:02:00,-115.81219,52.10146,1580
20/02/2002,21:00:00,-115.81215,52.10138,1580
20/02/2002,23:01:00,-115.81778,52.09728,1580
21/02/2002,01:00:00,-115.82051,52.09848,1581
21/02/2002,03:00:00,-115.82198,52.09963,1582
21/02/2002,05:00:00,-115.82205,52.09975,1582
21/02/2002,07:00:00,-115.82033,52.10041,1582
21/02/2002,09:00:00,-115.82297,52.09944,1595
21/02/2002,11:00:00,-115.82337,52.09953,1593
21/02/2002,13:00:00,-115.82302,52.1009,1594
21/02/2002,15:01:00,-115.82265,52.10189,1583
21/02/2002,17:01:00,-115.82197,52.09721,1583
21/02/2002,19:00:00,-115.8258,52.09733,1590
21/02/2002,21:00:00,-115.81066,52.10362,1589
21/02/2002,23:00:00,-115.80719,52.10256,1598
22/02/2002,03:00:00,-115.8016,52.10188,1582
22/02/2002,05:00:00,-115.80161,52.10157,1582
22/02/2002,07:00:00,-115.80465,52.09912,1582
22/02/2002,09:00:00,-115.80053,52.10078,1583
22/02/2002,11:00:00,-115.80089,52.10066,1583
22/02/2002,13:01:00,-115.79963,52.10138,1583
22/02/2002,15:00:00,-115.79556,52.10321,1583
22/02/2002,19:00:00,-115.80012,52.10516,1584
22/02/2002,21:00:00,-115.80273,52.10554,1584
22/02/2002,23:01:00,-115.80332,52.1133,1584
23/02/2002,01:00:00,-115.80897,52.1141,1584
23/02/2002,03:00:00,-115.80948,52.11318,1584
23/02/2002,05:00:00,-115.81041,52.11348,1675
23/02/2002,07:00:00,-115.81502,52.10922,1675
23/02/2002,09:01:00,-115.80453,52.109,1670
23/02/2002,11:00:00,-115.80435,52.10805,1597
23/02/2002,13:00:00,-115.79944,52.10346,1570
23/02/2002,15:00:00,-115.80092,52.10319,1570
23/02/2002,17:00:00,-115.79864,52.10362,1572
23/02/2002,19:00:00,-115.80083,52.10525,1572
23/02/2002,21:00:00,-115.80074,52.10519,1587
23/02/2002,23:01:00,-115.79385,52.10444,1587
24/02/2002,01:00:00,-115.78984,52.1055,1587
24/02/2002,03:00:00,-115.7905,52.10607,1567
24/02/2002,05:00:00,-115.78966,52.10554,1567
24/02/2002,07:01:00,-115.79051,52.1064,1567
24/02/2002,09:02:00,-115.79051,52.10638,1576
24/02/2002,11:00:00,-115.79057,52.10638,1576
24/02/2002,13:00:00,-115.79116,52.10613,1563
24/02/2002,15:00:00,-115.79274,52.10509,1566
24/02/2002,17:00:00,-115.80035,52.1008,1566
24/02/2002,19:00:00,-115.80094,52.10064,1567
24/02/2002,21:00:00,-115.80416,52.10226,1575
24/02/2002,23:00:00,-115.80282,52.10352,1562
25/02/2002,01:00:00,-115.80093,52.10324,1583
25/02/2002,03:00:00,-115.79786,52.10353,1571
25/02/2002,05:00:00,-115.79706,52.10309,1579
25/02/2002,07:00:00,-115.79894,52.10359,1579
25/02/2002,09:01:00,-115.79888,52.10368,1579
25/02/2002,13:00:00,-115.80038,52.10074,1566
25/02/2002,15:00:00,-115.80013,52.1008,1566
25/02/2002,17:00:00,-115.80018,52.10076,1566
25/02/2002,19:00:00,-115.7988,52.10127,1566
25/02/2002,21:00:00,-115.79872,52.10123,1585
25/02/2002,23:01:00,-115.80102,52.09841,1589
26/02/2002,01:00:00,-115.80629,52.09926,1589
26/02/2002,03:00:00,-115.80453,52.10094,1589
26/02/2002,05:00:00,-115.80461,52.10097,1577
26/02/2002,07:00:00,-115.80603,52.10041,1577
26/02/2002,11:00:00,-115.80545,52.10097,1577
26/02/2002,13:00:00,-115.81494,52.10321,1577
26/02/2002,15:01:00,-115.83177,52.1075,1577
26/02/2002,17:00:00,-115.83424,52.10882,1577
26/02/2002,19:01:00,-115.83211,52.1084,1577
26/02/2002,21:00:00,-115.83179,52.10699,1577
26/02/2002,23:01:00,-115.83141,52.10689,1607
27/02/2002,03:00:00,-115.83479,52.10312,1606
27/02/2002,05:00:00,-115.83483,52.10307,1608
27/02/2002,07:02:00,-115.84204,52.10333,1608
27/02/2002,09:01:00,-115.84289,52.10554,1608
27/02/2002,11:01:00,-115.84262,52.10528,1608
27/02/2002,13:00:00,-115.83911,52.1074,1608
27/02/2002,15:00:00,-115.83956,52.10678,1608
27/02/2002,17:02:00,-115.83592,52.10465,1608
27/02/2002,19:00:00,-115.83577,52.10424,1659
27/02/2002,21:00:00,-115.83464,52.10383,1658
27/02/2002,23:00:00,-115.83266,52.10319,1658
28/02/2002,03:00:00,-115.8278,52.10006,1595
28/02/2002,05:00:00,-115.82793,52.10011,1595
28/02/2002,07:00:00,-115.8264,52.10064,1595
28/02/2002,09:00:00,-115.82664,52.10077,1597
28/02/2002,11:00:00,-115.82664,52.10062,1597
28/02/2002,13:00:00,-115.82297,52.10072,1587
28/02/2002,15:00:00,-115.8295,52.09056,1586
28/02/2002,17:01:00,-115.83058,52.09184,1586
28/02/2002,19:00:00,-115.82943,52.09148,1606
28/02/2002,21:00:00,-115.82893,52.09311,1606
28/02/2002,23:01:00,-115.83175,52.09157,1605
01/03/2002,01:01:00,-115.82415,52.09454,1605
01/03/2002,03:00:00,-115.82837,52.09156,1592
01/03/2002,05:01:00,-115.82947,52.09052,1592
01/03/2002,07:00:00,-115.82957,52.09061,1593
01/03/2002,09:01:00,-115.82823,52.09219,1593
01/03/2002,11:01:00,-115.8277,52.09198,1593
01/03/2002,13:00:00,-115.82943,52.09061,1592
01/03/2002,15:00:00,-115.82956,52.0905,1592
01/03/2002,17:00:00,-115.8306,52.09132,1593
01/03/2002,19:01:00,-115.83134,52.09132,1593
01/03/2002,21:01:00,-115.83112,52.09137,1593
02/03/2002,01:00:00,-115.83221,52.09018,1592
02/03/2002,03:00:00,-115.84802,52.08568,1592
02/03/2002,05:00:00,-115.85486,52.08396,1592
02/03/2002,07:00:00,-115.85589,52.08383,1592
02/03/2002,09:01:00,-115.85606,52.0834,1617
02/03/2002,11:00:00,-115.85673,52.08325,1607
02/03/2002,13:00:00,-115.85639,52.08342,1607
02/03/2002,15:01:00,-115.85674,52.08324,1608
02/03/2002,17:00:00,-115.85706,52.08335,1616
02/03/2002,19:00:00,-115.8572,52.0834,1616
02/03/2002,21:00:00,-115.85704,52.0833,1616
02/03/2002,23:00:00,-115.85717,52.08326,1616
03/03/2002,01:02:00,-115.85707,52.08292,1616
03/03/2002,03:00:00,-115.85663,52.08322,1615
03/03/2002,05:01:00,-115.85702,52.0833,1606
03/03/2002,07:00:00,-115.85693,52.08323,1611
03/03/2002,09:01:00,-115.85761,52.08351,1611
03/03/2002,11:00:00,-115.85716,52.08337,1611
03/03/2002,13:00:00,-115.8572,52.08334,1611
03/03/2002,15:00:00,-115.85718,52.08337,1611
03/03/2002,17:00:00,-115.85629,52.08355,1611
03/03/2002,21:02:00,-115.85486,52.08363,1611
03/03/2002,23:01:00,-115.85644,52.0833,1611
04/03/2002,01:01:00,-115.85735,52.08362,1611
04/03/2002,03:00:00,-115.85678,52.08325,1615
04/03/2002,05:00:00,-115.85683,52.08329,1615
04/03/2002,07:00:00,-115.85639,52.08346,1615
04/03/2002,09:00:00,-115.86283,52.08412,1615
04/03/2002,11:00:00,-115.86128,52.08529,1619
04/03/2002,13:00:00,-115.86166,52.08476,1609
04/03/2002,15:00:00,-115.86261,52.08425,1628
04/03/2002,17:00:00,-115.85053,52.09309,1630
04/03/2002,19:00:00,-115.85029,52.09307,1630
04/03/2002,21:00:00,-115.85045,52.09307,1630
05/03/2002,01:02:00,-115.84924,52.09006,1630
05/03/2002,03:00:00,-115.85207,52.08435,1622
05/03/2002,05:00:00,-115.85393,52.08417,1619
05/03/2002,07:00:00,-115.8513,52.0843,1619
05/03/2002,09:00:00,-115.85094,52.08427,1619
05/03/2002,11:00:00,-115.84999,52.08409,1602
05/03/2002,13:00:00,-115.85036,52.08401,1604
05/03/2002,15:00:00,-115.84953,52.08393,1606
05/03/2002,17:00:00,-115.84984,52.08433,1606
05/03/2002,19:00:00,-115.84984,52.08434,1611
05/03/2002,21:00:00,-115.85033,52.08419,1611
05/03/2002,23:00:00,-115.85041,52.08411,1595
06/03/2002,01:00:00,-115.85133,52.08435,1595
06/03/2002,03:00:00,-115.85301,52.08452,1595
06/03/2002,05:00:00,-115.85311,52.08452,1614
06/03/2002,07:00:00,-115.85821,52.08348,1619
06/03/2002,09:00:00,-115.85825,52.08353,1619
06/03/2002,11:00:00,-115.85895,52.08361,1618
06/03/2002,13:00:00,-115.85895,52.0836,1618
06/03/2002,15:01:00,-115.85864,52.09137,1614
06/03/2002,17:00:00,-115.8573,52.0921,1617
06/03/2002,19:00:00,-115.85532,52.10169,1617
06/03/2002,23:00:00,-115.85524,52.10216,1654
07/03/2002,01:00:00,-115.85484,52.10212,1654
07/03/2002,03:00:00,-115.8552,52.10211,1654
07/03/2002,05:00:00,-115.85516,52.10214,1649
07/03/2002,07:01:00,-115.85503,52.10221,1649
07/03/2002,11:00:00,-115.8557,52.10221,1646
07/03/2002,13:00:00,-115.85575,52.1022,1646
07/03/2002,15:02:00,-115.85588,52.10216,1646
07/03/2002,17:00:00,-115.85534,52.10211,1645
07/03/2002,19:00:00,-115.85504,52.102,1645
07/03/2002,21:01:00,-115.85467,52.10248,1645
08/03/2002,01:00:00,-115.85633,52.10176,1645
08/03/2002,03:01:00,-115.86427,52.08586,1618
08/03/2002,05:00:00,-115.86452,52.08608,1620
08/03/2002,09:01:00,-115.86351,52.08596,1622
08/03/2002,11:00:00,-115.86359,52.08584,1635
08/03/2002,13:00:00,-115.86353,52.08589,1635
08/03/2002,15:00:00,-115.86225,52.08478,1620
08/03/2002,17:00:00,-115.86119,52.08516,1620
08/03/2002,19:00:00,-115.86092,52.08503,1623
08/03/2002,21:00:00,-115.86058,52.08493,1623
08/03/2002,23:00:00,-115.86126,52.08463,1623
09/03/2002,01:00:00,-115.8576,52.08348,1623
09/03/2002,03:01:00,-115.85771,52.08357,1614
09/03/2002,05:00:00,-115.85903,52.08377,1614
09/03/2002,07:00:00,-115.86356,52.08342,1614
09/03/2002,09:00:00,-115.86378,52.08289,1607
09/03/2002,11:00:00,-115.86385,52.08292,1615
09/03/2002,13:00:00,-115.86378,52.0829,1615
09/03/2002,15:00:00,-115.86283,52.08394,1615
09/03/2002,17:00:00,-115.86272,52.08396,1613
09/03/2002,19:00:00,-115.86147,52.08397,1614
09/03/2002,21:00:00,-115.86103,52.08377,1627
09/03/2002,23:00:00,-115.8615,52.08332,1620
10/03/2002,01:00:00,-115.86141,52.08398,1620
10/03/2002,03:00:00,-115.85972,52.08365,1617
10/03/2002,05:00:00,-115.8599,52.08362,1617
10/03/2002,07:00:00,-115.85993,52.08356,1617
10/03/2002,09:00:00,-115.86368,52.08341,1624
10/03/2002,11:00:00,-115.86279,52.0838,1618
10/03/2002,13:00:00,-115.86275,52.08444,1632
10/03/2002,15:01:00,-115.8626,52.08443,1626
10/03/2002,17:00:00,-115.86117,52.08405,1626
10/03/2002,19:01:00,-115.85775,52.08369,1612
10/03/2002,21:00:00,-115.8609,52.08498,1622
10/03/2002,23:02:00,-115.86164,52.08538,1622
11/03/2002,01:00:00,-115.8643,52.08582,1622
11/03/2002,03:00:00,-115.86629,52.08648,1623
11/03/2002,05:00:00,-115.86644,52.08619,1621
11/03/2002,07:01:00,-115.86371,52.08566,1621
11/03/2002,09:00:00,-115.86273,52.08459,1622
11/03/2002,11:00:00,-115.86271,52.08457,1627
11/03/2002,13:00:00,-115.86202,52.08439,1632
11/03/2002,15:00:00,-115.86177,52.08451,1632
11/03/2002,17:00:00,-115.86242,52.08468,1632
11/03/2002,19:00:00,-115.87051,52.08903,1649
11/03/2002,21:00:00,-115.87037,52.08893,1649
11/03/2002,23:00:00,-115.86883,52.0862,1623
12/03/2002,01:00:00,-115.86958,52.08462,1623
12/03/2002,03:00:00,-115.85994,52.0844,1623
12/03/2002,05:00:00,-115.85985,52.08348,1615
12/03/2002,07:01:00,-115.8626,52.08279,1615
12/03/2002,09:00:00,-115.86323,52.08249,1615
12/03/2002,11:00:00,-115.86334,52.08245,1577
12/03/2002,13:00:00,-115.864,52.08222,1577
12/03/2002,15:01:00,-115.86628,52.08222,1577
12/03/2002,21:01:00,-115.86591,52.08176,1577
12/03/2002,23:00:00,-115.86261,52.08263,1578
13/03/2002,01:01:00,-115.86286,52.08244,1578
13/03/2002,03:00:00,-115.86214,52.08329,1611
13/03/2002,05:00:00,-115.86061,52.08407,1621
13/03/2002,07:00:00,-115.86042,52.08365,1620
13/03/2002,09:00:00,-115.85863,52.08341,1600
13/03/2002,11:00:00,-115.85859,52.08337,1608
13/03/2002,13:00:00,-115.85849,52.08332,1619
13/03/2002,15:00:00,-115.85797,52.08375,1619
13/03/2002,17:00:00,-115.85816,52.08406,1621
13/03/2002,19:01:00,-115.85772,52.08447,1617
13/03/2002,21:00:00,-115.85647,52.08441,1623
13/03/2002,23:00:00,-115.85627,52.08249,1615
14/03/2002,01:00:00,-115.84867,52.0834,1615
14/03/2002,03:00:00,-115.84859,52.08509,1613
14/03/2002,05:00:00,-115.84855,52.08503,1613
14/03/2002,07:00:00,-115.84852,52.08491,1613
14/03/2002,09:00:00,-115.84869,52.08504,1608
14/03/2002,11:00:00,-115.84941,52.08618,1608
14/03/2002,13:00:00,-115.84947,52.08621,1608
14/03/2002,15:01:00,-115.85047,52.08564,1608
14/03/2002,17:00:00,-115.85268,52.08547,1616
14/03/2002,19:00:00,-115.85591,52.08615,1616
14/03/2002,21:00:00,-115.85921,52.08621,1616
14/03/2002,23:00:00,-115.86185,52.08607,1616
15/03/2002,01:00:00,-115.86081,52.08587,1616
15/03/2002,03:00:00,-115.85426,52.08485,1608
15/03/2002,05:00:00,-115.85415,52.0848,1610
15/03/2002,07:00:00,-115.85404,52.08472,1617
15/03/2002,09:00:00,-115.85092,52.08613,1617
15/03/2002,11:00:00,-115.85102,52.08618,1616
15/03/2002,13:00:00,-115.85104,52.08613,1608
15/03/2002,15:00:00,-115.84531,52.08643,1603
15/03/2002,17:00:00,-115.84403,52.0863,1604
15/03/2002,19:00:00,-115.84486,52.09199,1605
15/03/2002,21:00:00,-115.84478,52.09187,1605
15/03/2002,23:00:00,-115.8448,52.09209,1605
16/03/2002,01:00:00,-115.8411,52.08841,1605
16/03/2002,03:00:00,-115.83886,52.08626,1605
16/03/2002,05:00:00,-115.83901,52.08627,1604
16/03/2002,07:00:00,-115.83886,52.08649,1605
16/03/2002,09:00:00,-115.83879,52.08677,1605
16/03/2002,11:00:00,-115.83846,52.08661,1605
16/03/2002,13:00:00,-115.83858,52.08658,1603
16/03/2002,15:00:00,-115.83771,52.0867,1603
16/03/2002,17:00:00,-115.83772,52.08635,1605
16/03/2002,19:00:00,-115.8365,52.08626,1605
16/03/2002,21:00:00,-115.83767,52.08523,1604
16/03/2002,23:02:00,-115.83798,52.08551,1604
17/03/2002,01:00:00,-115.83591,52.08671,1605
17/03/2002,03:13:00,-115.83628,52.08687,1594
17/03/2002,05:00:00,-115.83908,52.0868,1594
17/03/2002,07:01:00,-115.83915,52.08682,1596
17/03/2002,09:00:00,-115.83959,52.08715,1573
17/03/2002,11:00:00,-115.83921,52.08691,1573
17/03/2002,13:00:00,-115.8389,52.08686,1608
17/03/2002,15:01:00,-115.83866,52.08684,1604
17/03/2002,17:00:00,-115.83778,52.08642,1604
17/03/2002,19:00:00,-115.83789,52.08629,1604
17/03/2002,21:00:00,-115.83882,52.08624,1606
17/03/2002,23:00:00,-115.836,52.08666,1606
18/03/2002,01:00:00,-115.83597,52.08654,1606
18/03/2002,03:00:00,-115.83862,52.08621,1595
18/03/2002,05:00:00,-115.83895,52.08597,1595
18/03/2002,07:00:00,-115.83897,52.08595,1597
18/03/2002,09:00:00,-115.83855,52.08649,1597
18/03/2002,11:00:00,-115.83855,52.08643,1597
18/03/2002,13:00:00,-115.83848,52.08646,1603
18/03/2002,15:01:00,-115.83884,52.08669,1598
18/03/2002,17:00:00,-115.83891,52.08636,1601
18/03/2002,19:00:00,-115.8402,52.08566,1601
18/03/2002,21:00:00,-115.84017,52.08623,1592
18/03/2002,23:00:00,-115.84026,52.0863,1592
19/03/2002,01:00:00,-115.8389,52.08758,1592
19/03/2002,03:01:00,-115.83888,52.08649,1608
19/03/2002,05:00:00,-115.83889,52.08652,1606
19/03/2002,07:00:00,-115.83881,52.08649,1612
19/03/2002,09:00:00,-115.83916,52.08519,1610
19/03/2002,11:00:00,-115.83997,52.086,1610
19/03/2002,13:00:00,-115.83983,52.08569,1610
19/03/2002,15:00:00,-115.83999,52.08586,1610
19/03/2002,17:00:00,-115.83948,52.08601,1610
19/03/2002,19:00:00,-115.83811,52.08635,1594
19/03/2002,21:00:00,-115.83726,52.08619,1607
20/03/2002,01:00:00,-115.83901,52.08682,1596
20/03/2002,03:00:00,-115.83855,52.08644,1596
20/03/2002,05:00:00,-115.83911,52.08684,1604
20/03/2002,07:00:00,-115.8395,52.08558,1604
20/03/2002,09:00:00,-115.83942,52.08561,1579
20/03/2002,11:00:00,-115.83947,52.08556,1579
20/03/2002,13:00:00,-115.83935,52.08564,1579
20/03/2002,15:00:00,-115.83856,52.08628,1592
20/03/2002,17:00:00,-115.83856,52.08635,1595
