Observed,strata,Date,Time,Long,Lat,heightAboveMsl
0,1323,N/A,N/A,-115.7038,52.06702,2227.54907
0,1323,N/A,N/A,-115.5457,51.84994,2116.60181
0,1324,N/A,N/A,-115.5245,52.09635,1952.96338
0,1324,N/A,N/A,-115.6434,51.79644,2327.0979
0,1324,N/A,N/A,-115.5295,51.91575,2796.84351
0,1324,N/A,N/A,-115.8273,51.84277,1738.95935
0,1324,N/A,N/A,-115.6298,52.10434,1535.0813
0,1324,N/A,N/A,-115.5395,52.0412,1674.40759
0,1324,N/A,N/A,-115.5956,52.07869,1627.43555
0,1324,N/A,N/A,-115.7998,52.14352,1873.42664
0,1324,N/A,N/A,-115.8987,51.83173,1672.27332
0,1324,N/A,N/A,-115.6028,51.84367,1924.42798
0,1325,N/A,N/A,-115.7518,52.14047,1522.75586
0,1325,N/A,N/A,-115.617,51.96984,1692.17957
0,1325,N/A,N/A,-115.838,51.95897,2258.54761
0,1325,N/A,N/A,-115.5136,51.73236,1685.20935
0,1325,N/A,N/A,-115.8603,52.10089,2145.6853
0,1325,N/A,N/A,-115.579,51.76461,2083.87842
0,1325,N/A,N/A,-115.8071,51.73379,1808.68237
0,1325,N/A,N/A,-115.6924,52.13965,2151.29102
0,1325,N/A,N/A,-115.8482,52.09911,2476.58984
0,1325,N/A,N/A,-115.684,51.75409,2408.87329
0,1326,N/A,N/A,-115.6166,51.84252,1595.57239
0,1326,N/A,N/A,-115.7572,51.77795,2118.73315
0,1326,N/A,N/A,-115.7582,51.8174,1800.38354
0,1326,N/A,N/A,-115.7483,52.09722,1710.94434
0,1326,N/A,N/A,-115.5731,51.82472,1971.68726
0,1326,N/A,N/A,-115.6478,51.7767,2414.61938
0,1326,N/A,N/A,-115.7074,51.82245,1798.83313
0,1326,N/A,N/A,-115.8984,51.77854,2006.76379
0,1326,N/A,N/A,-115.5402,52.03815,2221.07593
0,1326,N/A,N/A,-115.4825,51.78078,1479.2019
0,1327,N/A,N/A,-115.7249,51.7297,1809.25659
0,1327,N/A,N/A,-115.7763,52.1435,1927.5824
0,1327,N/A,N/A,-115.8427,51.85784,2684.61523
0,1327,N/A,N/A,-115.5935,51.9478,1440
0,1327,N/A,N/A,-115.5139,52.01964,1780.75916
0,1327,N/A,N/A,-115.8647,52.04119,1810.75806
0,1327,N/A,N/A,-115.7281,51.93613,1643.18652
0,1327,N/A,N/A,-115.718,52.15066,2134.55371
0,1327,N/A,N/A,-115.7339,52.00173,2108.30713
0,1327,N/A,N/A,-115.5638,51.77223,1635.02917
0,1328,N/A,N/A,-115.7118,52.04685,2289.96021
0,1328,N/A,N/A,-115.6185,51.93369,2079.95459
0,1328,N/A,N/A,-115.8125,51.96389,1606.54565
0,1328,N/A,N/A,-115.8846,51.88571,1935.49939
0,1328,N/A,N/A,-115.8167,51.97608,1681.74854
0,1328,N/A,N/A,-115.8656,51.75834,1984.79883
0,1328,N/A,N/A,-115.747,52.02447,1679.12231
0,1328,N/A,N/A,-115.7782,51.94122,1744.05676
0,1328,N/A,N/A,-115.6845,51.96638,1692.93494
0,1328,N/A,N/A,-115.4872,52.13538,1459.56897
0,1329,N/A,N/A,-115.8337,52.07876,1772.47864
0,1329,N/A,N/A,-115.8431,51.80812,1715.10022
0,1329,N/A,N/A,-115.5703,51.94187,1603.93359
0,1329,N/A,N/A,-115.5261,51.84184,1993.47217
0,1329,N/A,N/A,-115.6276,51.72964,2658.35425
0,1329,N/A,N/A,-115.8294,51.97669,2232.84937
0,1329,N/A,N/A,-115.8017,51.91837,1481.8291
0,1329,N/A,N/A,-115.825,52.02538,2600.28687
0,1329,N/A,N/A,-115.7995,51.89168,2322.8147
0,1329,N/A,N/A,-115.6277,51.91501,2192.22021
0,1330,N/A,N/A,-115.8541,51.76773,1548.34204
0,1330,N/A,N/A,-115.6364,51.98626,1989.99841
0,1330,N/A,N/A,-115.5411,51.86831,1577.30212
0,1330,N/A,N/A,-115.5599,52.01551,1657.95618
0,1330,N/A,N/A,-115.7947,51.81351,1612.64221
0,1330,N/A,N/A,-115.5182,51.78291,2076.52441
0,1330,N/A,N/A,-115.7499,51.94665,1915.88928
0,1330,N/A,N/A,-115.7053,51.93384,1603.99316
0,1330,N/A,N/A,-115.6226,51.74729,1690.23401
0,1330,N/A,N/A,-115.8793,51.98357,1752.8468
0,1331,N/A,N/A,-115.535,51.83125,1739.42346
0,1331,N/A,N/A,-115.8585,51.83485,1785.02747
0,1331,N/A,N/A,-115.5382,51.96741,2781.27368
0,1331,N/A,N/A,-115.861,52.09932,1666.2843
0,1331,N/A,N/A,-115.5719,51.96041,2264.53149
0,1331,N/A,N/A,-115.8352,51.96598,1791.3855
0,1331,N/A,N/A,-115.6084,51.97043,1576.51648
0,1331,N/A,N/A,-115.8449,51.9257,1684.37292
0,1331,N/A,N/A,-115.7665,51.99909,2554.6814
0,1331,N/A,N/A,-115.6109,51.81992,1675.22266
0,1332,N/A,N/A,-115.7795,51.92028,2305.56006
0,1332,N/A,N/A,-115.4965,51.74368,1784.03369
0,1332,N/A,N/A,-115.6413,51.76119,2065.96265
0,1332,N/A,N/A,-115.8915,51.74266,1533.23669
0,1332,N/A,N/A,-115.5346,51.73992,2378.45728
0,1332,N/A,N/A,-115.8259,52.10204,1855.97644
0,1332,N/A,N/A,-115.587,51.88858,2187.00195
0,1332,N/A,N/A,-115.7391,51.73061,2017.1554
0,1332,N/A,N/A,-115.5722,52.11062,1559.33545
0,1332,N/A,N/A,-115.5714,52.05685,1985.04578
0,1333,N/A,N/A,-115.504,51.98391,1709.51501
0,1333,N/A,N/A,-115.8758,52.0702,1596.23523
0,1333,N/A,N/A,-115.5165,51.88616,2126.57935
0,1333,N/A,N/A,-115.6663,51.85055,1606.30933
0,1333,N/A,N/A,-115.8884,51.86666,1722.22595
0,1333,N/A,N/A,-115.9035,51.87392,1665.55835
0,1333,N/A,N/A,-115.8605,51.83398,2094.64746
0,1333,N/A,N/A,-115.7757,51.88001,2346.06348
0,1333,N/A,N/A,-115.8147,51.80498,2172.52832
0,1333,N/A,N/A,-115.7746,51.93201,2153.06714
0,1334,N/A,N/A,-115.5789,52.01482,1542.40796
0,1334,N/A,N/A,-115.6364,52.12637,1723.18835
0,1334,N/A,N/A,-115.9061,51.84295,2714.73267
0,1334,N/A,N/A,-115.5333,51.74471,1681.30078
0,1334,N/A,N/A,-115.5969,51.84091,1651.84766
0,1334,N/A,N/A,-115.7636,51.73179,1814.76526
0,1334,N/A,N/A,-115.6205,51.82314,2208.79321
0,1334,N/A,N/A,-115.6398,52.01538,2240.18311
0,1334,N/A,N/A,-115.8688,51.99255,1750.45947
0,1334,N/A,N/A,-115.4885,51.97029,2266.68408
0,1335,N/A,N/A,-115.5206,51.93898,2390.18799
0,1335,N/A,N/A,-115.7836,51.94164,1866.39758
0,1335,N/A,N/A,-115.7805,51.76,1870.94604
0,1335,N/A,N/A,-115.8933,52.06573,1522.94495
0,1335,N/A,N/A,-115.688,51.79553,1732.64929
0,1335,N/A,N/A,-115.6305,52.0916,2814.16797
0,1335,N/A,N/A,-115.5843,52.11723,2055.40723
0,1335,N/A,N/A,-115.5356,51.88602,1534.89087
0,1335,N/A,N/A,-115.568,52.03949,1808.64246
0,1335,N/A,N/A,-115.8439,52.08298,1869.64673
0,1336,N/A,N/A,-115.7577,51.76373,1677.81018
0,1336,N/A,N/A,-115.5541,52.05361,1466.37256
0,1336,N/A,N/A,-115.793,51.93304,1664.18335
0,1336,N/A,N/A,-115.7486,52.02723,1686.65735
0,1336,N/A,N/A,-115.7848,51.79171,1877.04639
0,1336,N/A,N/A,-115.7222,52.03649,2446.32129
0,1336,N/A,N/A,-115.7394,52.15041,1664.85547
0,1336,N/A,N/A,-115.6817,51.92363,1878.91187
0,1336,N/A,N/A,-115.8276,52.00236,1799.98828
0,1336,N/A,N/A,-115.7223,52.05007,1831.4585
0,1337,N/A,N/A,-115.5832,51.82062,2290.70215
0,1337,N/A,N/A,-115.7001,51.89545,1610.06726
0,1337,N/A,N/A,-115.6842,51.76281,2052.24072
0,1337,N/A,N/A,-115.6415,51.87857,2120.7085
0,1337,N/A,N/A,-115.6017,51.83596,2019.68103
0,1337,N/A,N/A,-115.7101,51.76143,2119.60815
0,1337,N/A,N/A,-115.8473,51.93405,2268.67065
0,1337,N/A,N/A,-115.616,52.03673,1516.42773
0,1337,N/A,N/A,-115.9106,51.79362,1585.03467
0,1337,N/A,N/A,-115.6823,52.07088,1566.91736
0,1338,N/A,N/A,-115.8748,51.92799,2472.73804
0,1338,N/A,N/A,-115.8014,51.78499,1994.44153
0,1338,N/A,N/A,-115.6853,51.79516,1956.72351
0,1338,N/A,N/A,-115.5541,51.99937,2343.19604
0,1338,N/A,N/A,-115.8106,51.9803,1655.76868
0,1338,N/A,N/A,-115.706,52.11607,2171.78662
0,1338,N/A,N/A,-115.8239,52.02787,2333.92554
0,1338,N/A,N/A,-115.5517,51.86247,2302.22363
0,1338,N/A,N/A,-115.8202,51.7642,1463.96362
0,1338,N/A,N/A,-115.7262,51.81452,1852.04358
0,1339,N/A,N/A,-115.7659,51.82523,1523.77026
0,1339,N/A,N/A,-115.757,51.84035,2200.77417
0,1339,N/A,N/A,-115.7096,52.05602,1629.25073
0,1339,N/A,N/A,-115.846,51.93893,1704.50281
0,1339,N/A,N/A,-115.8966,52.0379,2334.11401
0,1339,N/A,N/A,-115.6787,52.09869,1634.18604
0,1339,N/A,N/A,-115.5373,51.81793,2044.22534
0,1339,N/A,N/A,-115.701,52.03492,2175.43262
0,1339,N/A,N/A,-115.6166,52.02557,1641.93079
0,1339,N/A,N/A,-115.5486,51.73734,1546.16833
0,1340,N/A,N/A,-115.5772,51.81089,1646.78027
0,1340,N/A,N/A,-115.7887,52.09026,1633.53296
0,1340,N/A,N/A,-115.9019,51.79231,1738.7594
0,1340,N/A,N/A,-115.8431,52.15391,2173.39136
0,1340,N/A,N/A,-115.5107,51.9606,2069.81299
0,1340,N/A,N/A,-115.6863,51.74548,1626.24817
0,1340,N/A,N/A,-115.6698,51.88687,2374.40552
0,1340,N/A,N/A,-115.6625,51.87058,1714.94592
0,1340,N/A,N/A,-115.8643,51.78103,2145.22412
0,1340,N/A,N/A,-115.7914,51.9734,1678.25781
0,1341,N/A,N/A,-115.5962,51.97847,1696.56653
0,1341,N/A,N/A,-115.5201,51.96367,1961.19531
0,1341,N/A,N/A,-115.8867,51.85559,2201.52295
0,1341,N/A,N/A,-115.6241,51.76097,1844.09106
0,1341,N/A,N/A,-115.7998,51.76625,1681.71301
0,1341,N/A,N/A,-115.6124,51.78931,1681.03369
0,1341,N/A,N/A,-115.5498,52.0392,1770.37073
0,1341,N/A,N/A,-115.4892,51.75289,2106.6228
0,1341,N/A,N/A,-115.5957,52.11094,1519
0,1341,N/A,N/A,-115.8805,51.82036,1519.12439
0,1342,N/A,N/A,-115.4923,52.12402,1829.15576
0,1342,N/A,N/A,-115.5819,52.14695,1704.28162
0,1342,N/A,N/A,-115.528,52.11289,1599.10449
0,1342,N/A,N/A,-115.9095,51.74432,2222.92114
0,1342,N/A,N/A,-115.8219,51.75852,1980.02686
0,1342,N/A,N/A,-115.7846,51.79248,2268.26172
0,1342,N/A,N/A,-115.692,51.96049,1716.97607
0,1342,N/A,N/A,-115.8331,51.74496,1594.24963
0,1342,N/A,N/A,-115.6181,51.72769,1417.27136
0,1342,N/A,N/A,-115.7531,52.11845,1945.96899
0,1343,N/A,N/A,-115.6343,51.7446,1406
0,1343,N/A,N/A,-115.5966,51.8908,1564.90771
0,1343,N/A,N/A,-115.6164,51.79934,1568.86707
0,1343,N/A,N/A,-115.4855,51.75274,1505.13599
0,1343,N/A,N/A,-115.7245,51.81186,2848.90503
0,1343,N/A,N/A,-115.7177,52.03957,2163.38452
0,1343,N/A,N/A,-115.9139,51.86324,2663.10669
0,1343,N/A,N/A,-115.5581,51.95611,1599.13159
0,1343,N/A,N/A,-115.6428,51.78342,2088.59521
0,1343,N/A,N/A,-115.8034,52.12274,1662.30786
0,1344,N/A,N/A,-115.6676,52.13349,1582.3468
0,1344,N/A,N/A,-115.8687,52.04182,1577.91187
0,1344,N/A,N/A,-115.6986,51.91765,1690.4425
0,1344,N/A,N/A,-115.7941,51.82214,1762.92139
0,1344,N/A,N/A,-115.7463,51.90238,1467.33984
0,1344,N/A,N/A,-115.655,51.87213,2270.87671
0,1344,N/A,N/A,-115.9134,51.87033,1681.2262
0,1344,N/A,N/A,-115.8436,51.72974,1657.71436
0,1344,N/A,N/A,-115.7631,51.98099,2199.83765
0,1344,N/A,N/A,-115.6031,52.07834,1877.57507
0,1345,N/A,N/A,-115.5639,52.13452,1839.89587
0,1345,N/A,N/A,-115.6609,51.82213,1662.01807
0,1345,N/A,N/A,-115.7403,51.95489,1466.31067
0,1345,N/A,N/A,-115.754,51.81724,2254.51489
0,1345,N/A,N/A,-115.7781,51.97346,1628.073
0,1345,N/A,N/A,-115.7658,51.80443,2305.2627
0,1345,N/A,N/A,-115.7474,51.98731,2269.21729
0,1345,N/A,N/A,-115.8625,52.05531,1906.15515
0,1345,N/A,N/A,-115.8074,52.09797,1576.5387
0,1345,N/A,N/A,-115.631,52.07474,1622.59265
0,1346,N/A,N/A,-115.5359,52.05582,1941.90564
0,1346,N/A,N/A,-115.6896,51.98251,1961.05872
0,1346,N/A,N/A,-115.9077,52.00568,1962.51831
0,1346,N/A,N/A,-115.639,51.84074,2165.66333
0,1346,N/A,N/A,-115.7925,51.87218,2078.37891
0,1346,N/A,N/A,-115.6105,51.94225,2221.60449
0,1346,N/A,N/A,-115.6251,52.05099,1526.45972
0,1346,N/A,N/A,-115.9107,52.13435,1909.28699
0,1346,N/A,N/A,-115.6306,52.06702,1902.02527
0,1346,N/A,N/A,-115.7213,51.88285,1631.46594
0,1347,N/A,N/A,-115.8305,51.80488,2099.2915
0,1347,N/A,N/A,-115.8891,52.06257,2058.73364
0,1347,N/A,N/A,-115.7762,51.86728,1654.89575
0,1347,N/A,N/A,-115.522,52.01477,2128.93384
0,1347,N/A,N/A,-115.532,52.14456,1789.0448
0,1347,N/A,N/A,-115.7155,51.76917,1765.18616
0,1347,N/A,N/A,-115.6767,51.76751,1615.31409
0,1347,N/A,N/A,-115.6271,51.95161,1577.65466
0,1347,N/A,N/A,-115.7776,51.77185,2346.8562
0,1347,N/A,N/A,-115.6776,51.86044,1797.57837
0,1348,N/A,N/A,-115.7513,51.81165,2352.23779
0,1348,N/A,N/A,-115.7471,52.01169,1634.89209
0,1348,N/A,N/A,-115.5729,51.78316,2706.79224
0,1348,N/A,N/A,-115.6723,52.08491,2580.28125
0,1348,N/A,N/A,-115.8473,51.85743,1757.30139
0,1348,N/A,N/A,-115.5779,52.13198,1829.06555
0,1348,N/A,N/A,-115.5621,52.04781,1884.42871
0,1348,N/A,N/A,-115.6059,51.84429,1967.79053
0,1348,N/A,N/A,-115.8283,51.77602,2152.68921
0,1348,N/A,N/A,-115.8412,52.05441,1958.85327
0,1349,N/A,N/A,-115.8822,51.77167,1711.1886
0,1349,N/A,N/A,-115.7927,51.81402,2274.40601
0,1349,N/A,N/A,-115.5071,51.76649,1667.953
0,1349,N/A,N/A,-115.8153,52.03351,2239.99512
0,1349,N/A,N/A,-115.6429,51.94849,1801.17542
0,1349,N/A,N/A,-115.8594,51.81249,1678.76953
0,1349,N/A,N/A,-115.7601,52.02933,1531.02197
0,1349,N/A,N/A,-115.6799,51.98904,1768.84973
0,1349,N/A,N/A,-115.6783,51.92579,2122.13184
0,1349,N/A,N/A,-115.7904,51.74396,1959.27222
0,1350,N/A,N/A,-115.83,52.03673,1837.87061
0,1350,N/A,N/A,-115.5787,51.9663,1821.94495
0,1350,N/A,N/A,-115.6678,51.89534,1647.20569
0,1350,N/A,N/A,-115.863,51.74987,2609.15308
0,1350,N/A,N/A,-115.8128,51.90683,1458.10034
0,1350,N/A,N/A,-115.8265,51.98138,1715.64001
0,1350,N/A,N/A,-115.884,51.87545,2121.40723
0,1350,N/A,N/A,-115.7909,51.99037,1596.78418
0,1350,N/A,N/A,-115.6843,51.87948,1860.56445
0,1350,N/A,N/A,-115.5613,51.89156,1998.12207
0,1351,N/A,N/A,-115.7717,52.05223,1901.86926
0,1351,N/A,N/A,-115.7799,52.09509,2030.41357
0,1351,N/A,N/A,-115.8201,51.89128,2222.42993
0,1351,N/A,N/A,-115.8733,52.08047,1903.79419
0,1351,N/A,N/A,-115.5923,51.91148,1716.57251
0,1351,N/A,N/A,-115.7759,51.87662,1533.88452
0,1351,N/A,N/A,-115.5811,52.09811,1551.5498
0,1351,N/A,N/A,-115.8801,52.09266,1605.68994
0,1351,N/A,N/A,-115.7952,52.11119,1959.19995
0,1351,N/A,N/A,-115.7807,51.74464,1634.96936
0,1352,N/A,N/A,-115.4922,52.03494,2338.70361
0,1352,N/A,N/A,-115.5421,52.02921,1748.31726
0,1352,N/A,N/A,-115.7962,51.85367,1531.39197
0,1352,N/A,N/A,-115.8729,51.82696,1521.45239
0,1352,N/A,N/A,-115.5993,52.10415,2238.69287
0,1352,N/A,N/A,-115.8991,52.11954,1663.77417
0,1352,N/A,N/A,-115.5921,51.865,1553
0,1352,N/A,N/A,-115.8212,51.91747,2014.38574
0,1352,N/A,N/A,-115.9132,51.86686,2434.7688
0,1352,N/A,N/A,-115.7831,52.12799,2018.74634
0,1353,N/A,N/A,-115.6144,52.12685,1642.95532
0,1353,N/A,N/A,-115.8617,52.10229,2274.33057
0,1353,N/A,N/A,-115.4913,51.82005,1738.61926
0,1353,N/A,N/A,-115.5572,51.95399,1844.38049
0,1353,N/A,N/A,-115.5803,52.01821,2186.06128
0,1353,N/A,N/A,-115.5892,51.95397,2324.37842
0,1353,N/A,N/A,-115.7504,52.02932,1577.41003
0,1353,N/A,N/A,-115.8082,51.75814,1907.39929
0,1353,N/A,N/A,-115.7937,51.96781,1801.49402
0,1353,N/A,N/A,-115.6313,51.83381,2373.85083
0,1354,N/A,N/A,-115.5748,52.09713,1524.08374
0,1354,N/A,N/A,-115.8636,51.96062,1455.71216
0,1354,N/A,N/A,-115.8134,52.01169,1875.66528
0,1354,N/A,N/A,-115.8915,52.04232,2056.56104
0,1354,N/A,N/A,-115.7161,52.04541,1551.90637
0,1354,N/A,N/A,-115.6251,52.06719,1487.36841
0,1354,N/A,N/A,-115.8885,52.13623,2090.20776
0,1354,N/A,N/A,-115.7281,51.83867,1591.06299
0,1354,N/A,N/A,-115.8003,52.00315,1463.30969
0,1354,N/A,N/A,-115.6443,52.07008,1716.81348
0,1355,N/A,N/A,-115.6613,51.995,1765.26196
0,1355,N/A,N/A,-115.7957,51.94961,1627.20007
0,1355,N/A,N/A,-115.8876,52.05892,2636.53491
0,1355,N/A,N/A,-115.7525,52.08817,1639.93359
0,1355,N/A,N/A,-115.8918,52.03696,2373.28125
0,1355,N/A,N/A,-115.8239,52.07159,1700.62073
0,1355,N/A,N/A,-115.8022,51.87043,2184.04126
0,1355,N/A,N/A,-115.7045,51.92774,1688.6969
0,1355,N/A,N/A,-115.6169,52.09921,1550.32385
0,1355,N/A,N/A,-115.5362,51.73423,2098.05811
0,1356,N/A,N/A,-115.7805,52.07769,1677.82642
0,1356,N/A,N/A,-115.5554,51.90867,2188.57544
0,1356,N/A,N/A,-115.6414,52.10271,2071.18213
0,1356,N/A,N/A,-115.6846,51.97156,2476.56519
0,1356,N/A,N/A,-115.8316,51.90944,1822.3197
0,1356,N/A,N/A,-115.6301,51.88148,2121.7644
0,1356,N/A,N/A,-115.8234,52.06013,1778.91309
0,1356,N/A,N/A,-115.7965,51.87936,1633.70508
0,1356,N/A,N/A,-115.6435,51.85642,1768.80737
0,1356,N/A,N/A,-115.858,52.0545,2274.77222
0,1357,N/A,N/A,-115.8182,52.03664,1412.62708
0,1357,N/A,N/A,-115.8483,52.05848,1809.28235
0,1357,N/A,N/A,-115.573,51.92386,1866.14368
0,1357,N/A,N/A,-115.5406,51.84576,1722.49377
0,1357,N/A,N/A,-115.7837,52.05082,1640.41748
0,1357,N/A,N/A,-115.5368,51.7395,1644.74976
0,1357,N/A,N/A,-115.8821,51.74145,1605.49231
0,1357,N/A,N/A,-115.5084,52.12897,2102.40186
0,1357,N/A,N/A,-115.6668,51.73632,1673.82422
0,1357,N/A,N/A,-115.8694,52.03273,2007.93274
0,1358,N/A,N/A,-115.8,51.81878,2250.7356
0,1358,N/A,N/A,-115.8036,51.98243,2372.94751
0,1358,N/A,N/A,-115.821,51.83609,2174.88867
0,1358,N/A,N/A,-115.5951,51.92217,1779.40125
0,1358,N/A,N/A,-115.8622,52.04363,1522.57056
0,1358,N/A,N/A,-115.872,51.81183,2068.57031
0,1358,N/A,N/A,-115.4903,51.77206,1725.67334
0,1358,N/A,N/A,-115.5471,52.01035,2038.40796
0,1358,N/A,N/A,-115.7145,52.08157,1753.17883
0,1358,N/A,N/A,-115.52,51.80269,1544.49158
0,1359,N/A,N/A,-115.7014,51.97734,1957.63367
0,1359,N/A,N/A,-115.5566,52.05422,1684.42773
0,1359,N/A,N/A,-115.7339,52.11141,1632.09436
0,1359,N/A,N/A,-115.8086,52.1068,2648.33057
0,1359,N/A,N/A,-115.5136,52.13137,2445.03418
0,1359,N/A,N/A,-115.8175,52.04398,2138.17456
0,1359,N/A,N/A,-115.4914,52.11741,2123.72192
0,1359,N/A,N/A,-115.837,52.14148,2061.81836
0,1359,N/A,N/A,-115.5019,51.89091,1537
0,1359,N/A,N/A,-115.8268,51.76328,1498.44531
0,1360,N/A,N/A,-115.6948,52.10232,1514.24646
0,1360,N/A,N/A,-115.7189,51.98972,2375.73145
0,1360,N/A,N/A,-115.6691,51.8994,1703.4574
0,1360,N/A,N/A,-115.7078,52.08674,2050.64404
0,1360,N/A,N/A,-115.592,52.06839,1546.02734
0,1360,N/A,N/A,-115.6121,51.81627,2220.75684
0,1360,N/A,N/A,-115.6626,51.95139,1526.23279
0,1360,N/A,N/A,-115.6144,52.06026,1679.30676
0,1360,N/A,N/A,-115.7176,51.96671,2325.89746
0,1360,N/A,N/A,-115.8759,51.76743,2327.29468
0,1361,N/A,N/A,-115.5121,51.78524,1516.52515
0,1361,N/A,N/A,-115.5405,51.79764,1603.75671
0,1361,N/A,N/A,-115.6504,52.10639,1413.36133
0,1361,N/A,N/A,-115.5367,52.11534,2235.90088
0,1361,N/A,N/A,-115.5605,51.75046,1736.76477
0,1361,N/A,N/A,-115.7453,51.83495,1854.60938
0,1361,N/A,N/A,-115.5232,51.76419,1590.22595
0,1361,N/A,N/A,-115.782,51.77462,1576.21985
0,1361,N/A,N/A,-115.6908,52.0301,2274.43579
0,1361,N/A,N/A,-115.9017,52.04126,2067.23315
0,1362,N/A,N/A,-115.6008,51.86772,1470.10132
0,1362,N/A,N/A,-115.6497,52.0897,2014.26587
0,1362,N/A,N/A,-115.6829,51.80333,1715.36609
0,1362,N/A,N/A,-115.8256,51.791,1744.7771
0,1362,N/A,N/A,-115.8374,51.75476,2747.1189
0,1362,N/A,N/A,-115.5876,51.97253,2168.19702
0,1362,N/A,N/A,-115.8864,51.75562,2135.08521
0,1362,N/A,N/A,-115.6799,52.02561,1665.48352
0,1362,N/A,N/A,-115.6763,51.93286,1557.49036
0,1362,N/A,N/A,-115.6792,51.7581,2381.59985
0,1363,N/A,N/A,-115.7048,52.10503,1613.86584
0,1363,N/A,N/A,-115.4845,51.99464,1950.17029
0,1363,N/A,N/A,-115.6006,52.09253,1754.71826
0,1363,N/A,N/A,-115.5558,51.87025,2466.61987
0,1363,N/A,N/A,-115.8895,52.12088,1727.79895
0,1363,N/A,N/A,-115.8078,51.84045,2096.78125
0,1363,N/A,N/A,-115.7585,51.89971,1870.77063
0,1363,N/A,N/A,-115.763,52.10548,2145.55884
0,1363,N/A,N/A,-115.7621,51.89469,2200.71704
0,1363,N/A,N/A,-115.8169,51.74602,1610.55127
0,1364,N/A,N/A,-115.5077,52.02914,1756.38586
0,1364,N/A,N/A,-115.6395,51.93845,2394.22412
0,1364,N/A,N/A,-115.6778,51.76528,1750.62427
0,1364,N/A,N/A,-115.8907,52.13299,1544.88989
0,1364,N/A,N/A,-115.5097,51.82734,1522.03247
0,1364,N/A,N/A,-115.6056,51.85938,2193.66992
0,1364,N/A,N/A,-115.7997,51.77926,2292.26758
0,1364,N/A,N/A,-115.5401,52.14723,1566.45374
0,1364,N/A,N/A,-115.8942,52.12348,2248.39771
0,1364,N/A,N/A,-115.6048,52.03432,1565.33948
0,1365,N/A,N/A,-115.5389,51.98242,1651.20471
0,1365,N/A,N/A,-115.8134,52.09982,2268.68433
0,1365,N/A,N/A,-115.5375,52.03008,2112.70679
0,1365,N/A,N/A,-115.5052,51.82479,1549.60535
0,1365,N/A,N/A,-115.8606,51.75976,2185.09058
0,1365,N/A,N/A,-115.8408,52.04352,1597.2821
0,1365,N/A,N/A,-115.688,52.10911,1674.88354
0,1365,N/A,N/A,-115.6627,51.87729,1962.96924
0,1365,N/A,N/A,-115.8202,51.88834,2133.10986
0,1365,N/A,N/A,-115.5863,51.83736,1707.6167
0,1366,N/A,N/A,-115.7597,52.07967,2180.12622
0,1366,N/A,N/A,-115.5502,52.02709,2389.43799
0,1366,N/A,N/A,-115.496,52.03388,1663.61169
0,1366,N/A,N/A,-115.5899,52.00041,1709.44409
0,1366,N/A,N/A,-115.4927,51.90399,1877.43799
0,1366,N/A,N/A,-115.749,52.05417,2144.82324
0,1366,N/A,N/A,-115.5541,51.99,1765.40637
0,1366,N/A,N/A,-115.5118,52.1381,2010.68677
0,1366,N/A,N/A,-115.771,52.09979,1808.82581
0,1366,N/A,N/A,-115.8814,51.85664,2085.40918
0,1367,N/A,N/A,-115.5406,51.77656,1924.34741
0,1367,N/A,N/A,-115.6381,52.11403,1503.05237
0,1367,N/A,N/A,-115.7701,51.84648,1662.40686
0,1367,N/A,N/A,-115.8755,51.89277,1543.45007
0,1367,N/A,N/A,-115.705,52.09534,1794.17944
0,1367,N/A,N/A,-115.8786,52.12897,1818.23767
0,1367,N/A,N/A,-115.6264,51.8228,1607.83936
0,1367,N/A,N/A,-115.7651,52.03182,1666.84045
0,1367,N/A,N/A,-115.691,52.04677,2291.19556
0,1367,N/A,N/A,-115.6299,52.03778,1639.80347
0,1368,N/A,N/A,-115.8932,51.90992,1526.63196
0,1368,N/A,N/A,-115.6856,51.73637,1964.96973
0,1368,N/A,N/A,-115.5153,52.13929,2024.28918
0,1368,N/A,N/A,-115.8704,52.064,1634.99561
0,1368,N/A,N/A,-115.5454,52.0174,1723.03662
0,1368,N/A,N/A,-115.9038,51.82553,1659.89136
0,1368,N/A,N/A,-115.5589,51.89076,1953.13025
0,1368,N/A,N/A,-115.5081,52.15181,2027.12061
0,1368,N/A,N/A,-115.8236,51.99708,2583.58667
0,1368,N/A,N/A,-115.5614,51.76542,2125.2019
0,1369,N/A,N/A,-115.5963,51.89437,1583.12488
0,1369,N/A,N/A,-115.7794,52.00675,1611.06299
0,1369,N/A,N/A,-115.9009,52.09086,1605.12061
0,1369,N/A,N/A,-115.6341,51.90715,1661.60669
0,1369,N/A,N/A,-115.5426,51.82439,1626.52344
0,1369,N/A,N/A,-115.6692,52.12803,2077.20996
0,1369,N/A,N/A,-115.8222,51.89028,2387.16821
0,1369,N/A,N/A,-115.4894,52.12335,1735.9093
0,1369,N/A,N/A,-115.6214,52.1114,1699.96375
0,1369,N/A,N/A,-115.7228,51.74466,1595.95984
0,1370,N/A,N/A,-115.5065,51.97518,1595.85071
0,1370,N/A,N/A,-115.767,51.74961,1905.62939
0,1370,N/A,N/A,-115.4986,51.88762,1543.18506
0,1370,N/A,N/A,-115.7145,51.91975,1662.16663
0,1370,N/A,N/A,-115.5149,52.13773,1712.56702
0,1370,N/A,N/A,-115.8571,52.12501,1619.29553
