Observed,strata,x-val,y-val,resource,StepLength,Bearing,CosTA
0,110,57,80,-0.0776667,81.0061726,2.0730987,0.085595361
0,110,98,8,0.5228342,2.236068,-0.4636476,0.496138949
0,110,93,24,0.5632442,15.2970585,1.7681919,0.38074979
0,110,79,12,1.57719,17.2626765,2.9669205,-0.722990725
0,111,57,21,-1.178836,31.0644491,3.0771658,0.673673144
0,111,87,35,-0.5475383,16.0312195,1.6332151,0.818315496
0,111,84,30,0.5853957,11.7046999,1.9195673,0.947340551
0,111,53,26,-0.8073894,35.6931366,2.9441971,0.765704881
0,111,86,3,2.040158,16.1245155,-1.6951513,-0.697354953
0,111,92,39,0.4032268,20.3960781,1.3734008,0.643192088
0,111,58,28,-1.93903,31.3209195,2.8501359,0.822730332
0,111,92,15,-0.2564945,5.6568542,-0.7853982,-0.993883742
0,111,87,25,1.219248,6.0827625,1.735945,0.872943465
0,111,68,35,-1.429021,25.6124969,2.4668517,0.975609765
0,112,74,1,1.06636,28.2311884,-1.971037,-0.725516761
0,112,64,25,-0.1240921,21.0950231,-3.0466409,0.260769234
0,112,64,10,0.7565007,27.0185122,-2.4610714,-0.316227791
0,112,90,50,-1.780918,23.5372046,1.3567356,0.840369688
0,112,80,84,-1.536372,57.218878,1.6582917,0.96342995
0,112,92,32,0.3266065,8.6023253,0.6202495,0.258509394
0,112,76,12,2.04648,17.4928557,-2.1112158,-0.622244144
0,112,98,39,-0.6561064,17.691806,0.7454195,0.377086756
0,112,92,19,-0.1047309,10.6301458,-0.8519663,-0.935875913
0,112,69,19,0.1293054,17.8885438,-2.677945,-0.104684826
0,113,39,11,1.888571,51.2640225,-2.782822,-0.910366455
0,113,98,40,-0.7831534,15.5563492,0.7853982,1
0,113,91,58,-1.855062,29.2745623,1.4337302,0.797092142
0,113,79,25,-0.4690208,8.9442719,-2.677945,-0.948683301
0,113,85,15,-0.2762085,14.1421356,-1.7126934,-0.800000033
0,113,77,20,-0.537975,13.453624,-2.4087776,-0.998617825
0,113,98,14,-0.3227664,18.6010752,-0.9380475,-0.152057229
0,113,89,65,-1.68268,36.0555128,1.5152978,0.745241352
0,113,98,5,-0.7177936,26.4007576,-1.141034,-0.348186519
0,113,79,37,0.5545916,11.3137085,2.3561945,2.67949E-08
0,114,54,29,-0.8913417,38.4707681,-2.9849908,-0.752164161
0,114,81,24,0.1285213,15.5563492,-2.3561945,-0.995893201
0,114,92,5,0.8119667,30,-1.5707963,-0.768221294
0,114,66,36,-1.557995,26.0192237,3.1031501,-0.610186263
0,114,89,95,-0.3424824,60.0749532,1.6207547,0.735293565
0,114,96,16,0.1593035,19.4164878,-1.3633001,-0.61985811
0,114,88,17,1.202743,18.4390889,-1.7894653,-0.888803203
0,114,83,28,0.9595354,11.4017543,-2.4805495,-0.976973205
0,114,56,59,-0.2581905,43.2666153,2.5535901,-0.106533124
0,114,77,25,-1.231139,18.0277564,-2.5535901,-0.958798084
0,115,78,11,1.667231,32.4499615,-2.1587989,-0.942990321
0,115,57,19,-1.416665,43.3820239,-2.688254,-0.981973543
0,115,87,67,-0.8372051,30.3644529,1.8717166,0.335919065
0,115,59,22,-0.6728898,40.3112887,-2.7334435,-0.972432333
0,115,94,24,0.8336107,14.1421356,-1.7126934,-0.707106788
0,115,95,38,-0.7938537,1,3.1415927,-0.800000033
0,115,97,33,-0.2760265,5.0990195,-1.3734008,-0.431455519
0,115,38,25,0.2578561,59.4390444,-2.9210989,-0.911858536
0,115,72,63,1.060593,34.6554469,2.3357892,-0.121193119
0,115,93,43,-0.6845112,5.8309519,2.1112158,0.102899169
0,116,90,21,0.2094488,8.6023253,-2.5213432,0.511653546
0,116,70,47,-0.4994018,34.2052628,2.4805495,-0.677372033
0,116,86,18,1.400812,13.6014705,-2.5127964,0.518978111
0,116,93,18,-0.494209,8.9442719,-2.0344439,0.854198577
0,116,90,68,-1.993827,42.5793377,1.735945,-0.996639273
0,116,38,51,-0.8895613,64.0780774,2.7407992,-0.465265633
0,116,75,20,-1.255171,22.8035085,-2.8753406,0.18208927
0,116,88,11,0.1349955,17.4928557,-2.1112158,0.81180441
0,116,98,10,-0.0683867,16.0312195,-1.5083775,0.999785299
0,116,66,24,-0.8317089,31.0644491,-3.0771658,-0.018713281
0,117,93,53,-1.34086,29.8328678,1.3339476,-0.404747039
0,117,89,32,0.724447,8.5440037,1.2120257,-0.512955367
0,117,37,42,-0.3233017,52.2015325,2.7895483,0.861846113
0,117,68,28,-1.064091,18.4390889,2.9229237,0.92163539
0,117,91,26,1.064827,5.3851648,0.3805064,-0.979936649
0,117,85,36,-0.3673201,12.0415946,1.6539376,-0.096561489
0,117,89,37,-0.8332803,13.3416641,1.3439975,-0.395536837
0,117,98,28,0.2939134,12.6491106,0.3217506,-0.989949481
0,117,31,39,-0.2174914,57.0087713,2.8753406,0.90213424
0,117,92,11,-0.043986,14.3178211,-1.1383886,-0.249878017
0,118,83,23,0.0128256,2,-1.5707963,-0.316227791
0,118,73,51,-0.0152911,27.8567766,1.9379702,0.635707283
0,118,86,6,1.132221,19.2353841,-1.4141944,-0.460317208
0,118,44,34,-1.154241,40.0249922,2.9147938,0.995495473
0,118,76,19,-0.8243766,9.2195445,-2.4329664,0.514495772
0,118,54,50,-1.139086,38.2883794,2.4301335,0.925019807
0,118,79,72,-0.8074717,47.1699057,1.6556981,0.395536879
0,118,91,28,0.8452996,8.5440037,0.3587707,-0.777244853
0,118,87,42,-0.7931155,17.4642492,1.3397057,0.090535785
0,118,47,43,-0.7153358,40.2492236,2.677945,0.989949487
0,119,81,7,1.729709,33,-1.5707963,-0.991227899
0,119,74,48,-0.3032674,10.6301458,2.2896263,0.833005473
0,119,96,14,0.0429995,30.016662,-1.047518,-0.924632512
0,119,66,63,0.7781921,27.4590604,2.1486983,0.902459778
0,119,67,26,-0.8451771,19.7989899,-2.3561945,-0.607450067
0,119,90,48,-0.4808116,12.0415946,0.7266423,0.55975551
0,119,61,81,-0.1608024,45.6179789,2.0246403,0.94882808
0,119,92,51,-2.278946,15.5563492,0.7853982,0.607450104
0,119,67,45,-0.6814687,14.8660687,2.7985687,0.457850183
0,119,64,46,-0.6879173,18.0277564,2.8023,0.454529768
0,120,64,93,-0.116498,38.8973007,1.884417,0.999942372
0,120,58,39,-1.974262,24.7588368,-2.3847581,-0.43851861
0,120,86,73,-1.192659,19.7230829,1.0390723,0.671467552
0,120,62,58,0.6836566,14.1421356,2.9996956,0.430261035
0,120,29,43,-1.109687,48.7647414,-2.8717435,0.033029711
0,120,59,55,-0.046323,17.0293864,-3.0828368,0.241711262
0,120,73,55,0.3450289,3.1622777,-2.8198421,-0.018864561
0,120,74,67,1.304625,11.1803399,1.7506498,0.992441179
0,120,77,57,1.451198,1.4142136,0.7853982,0.464007023
0,120,95,86,0.1447978,35.5105618,1.0062269,0.646770208
0,121,37,86,-0.2431279,47.2016949,2.5065659,0.890605257
0,121,72,78,-1.974963,20.2237484,1.7196863,0.95087145
0,121,56,80,-0.3261469,29.0688837,2.2831539,0.969230767
0,121,84,59,-0.3764062,9.0553851,0.1106572,-0.345705345
0,121,56,46,-2.305978,22.4722051,-2.5782764,-0.099503747
0,121,71,59,1.024737,4.1231056,2.896614,0.650791339
0,121,98,70,-0.1398069,25.9422435,0.4808873,0.017238873
0,121,72,54,0.8059679,5,-2.2142974,-0.447213659
0,121,73,52,-0.1890936,6.3245553,-1.8925469,-0.707106793
0,121,83,72,-0.8746728,16.1245155,1.0516502,0.554700216
0,122,88,45,-0.3852361,18.3575598,-0.5123895,-0.130736256
0,122,56,65,-1.06233,19.4164878,2.5393053,0.041202053
0,122,60,55,0.3116466,12.0415946,3.0584514,0.531491023
0,122,67,28,-1.29381,26.4764046,-1.7607846,0.898913603
0,122,57,80,-0.0776667,30.016662,2.0940746,-0.393115074
0,122,77,58,1.47987,6.4031242,0.6747409,-0.968277304
0,122,74,74,-0.8531852,20.0997512,1.4711277,-0.855731989
0,122,50,48,-1.420288,22.8035085,-2.8753406,0.789352198
0,122,52,46,-2.303308,21.5406592,-2.7610863,0.854198525
0,122,96,33,0.2395693,31.8904374,-0.71883,0.075257705
0,123,60,58,0.3214076,11.1803399,2.677945,0.599999929
0,123,43,41,-0.3764103,29.5465734,-2.7233683,0.998968539
0,123,71,50,-1.091245,3.1622777,-1.2490458,0.141421428
0,123,49,32,-1.311718,29.6984848,-2.3561945,0.948683315
0,123,43,36,-1.793583,31.9061123,-2.5796711,0.995175005
0,123,89,54,-1.260055,19.0262976,0.0525831,-0.916695962
0,123,60,37,-1.218102,18.8679623,-2.1293956,0.853281835
0,123,58,16,-1.230452,38.8973007,-1.884417,0.701334814
0,123,79,54,0.1575563,9.0553851,0.1106572,-0.938343094
0,123,64,64,0.3148652,12.5299641,2.070143,0.035691438
0,124,23,25,-0.3715745,54.0832691,-2.5535901,0.196116194
0,124,59,74,-0.0787248,21.023796,2.0131705,0.941741892
0,124,64,52,-0.2144345,5,-2.4980915,0.141421322
0,124,71,45,-0.5786548,10.4403065,-1.2793395,-0.880471111
0,124,11,41,-1.71081,58.6941224,-2.9007462,0.518034702
0,124,86,82,0.0786899,32.4499615,0.9827937,0.196116103
0,124,77,57,1.451198,9.2195445,0.2186689,-0.536875539
0,124,29,36,-1.005358,43.3820239,-2.688254,0.325990733
0,124,76,75,-1.00895,21.5406592,1.1902899,0.393919244
0,124,81,66,-0.5829121,17.0293864,0.7022569,-0.083045521
0,125,66,48,0.1357459,14.7648231,-1.076855,-0.882872346
0,125,82,36,-0.0098375,33.9705755,-0.8270407,-0.971566161
0,125,21,67,-0.3058484,38.4707681,2.9849908,0.908380947
0,125,78,55,0.0329168,19.9248588,-0.3058789,-0.960466388
0,125,52,70,-0.8591511,11.4017543,2.2318395,0.948683284
0,125,64,74,0.1699459,13.9283883,1.2036225,0.2190383
0,125,52,87,-0.8429488,26.925824,1.8337911,0.75193825
0,125,71,65,0.4786522,12.6491106,0.3217506,-0.613940617
0,125,62,81,0.1846958,20.2237484,1.4219064,0.425136445
0,125,38,53,-1.033747,22.4722051,-2.7776137,0.58007016
0,126,57,80,-0.0776667,13.3416641,1.3439975,0.604596522
0,126,14,8,0.1758321,71.2811335,-2.1665809,-0.276618468
0,126,68,71,1.409127,14.5602198,0.2782997,-0.404505975
0,126,60,40,-0.4962544,27.6586334,-1.3521274,-0.88880316
0,126,47,85,0.5319595,19.3132079,1.9416876,0.948018259
0,126,53,58,-1.005119,9.0553851,-1.6814535,-0.692826131
0,126,52,62,-1.510457,5.3851648,-1.9513027,-0.47551704
0,126,53,39,-1.172647,28.0178515,-1.6064954,-0.744882678
0,126,49,50,-1.83251,17.7200451,-1.8568478,-0.556366491
0,126,59,58,0.1211851,10.2956301,-1.0636978,-0.982447254
0,127,23,10,-0.1237962,67.5425792,-2.014579,-0.615772551
0,127,39,69,0.1194909,13.1529464,-2.9889433,0.306009122
0,127,54,69,-0.6738194,2.8284271,-0.7853982,-0.948683298
0,127,59,71,0.8950491,7,0,-0.447213563
0,127,49,34,-0.7424511,37.1214224,-1.6517004,-0.855359639
0,127,63,70,-0.3851293,11.045361,-0.0906599,-0.526354595
0,127,42,73,0.5976388,10.198039,2.9441971,0.61394058
0,127,31,26,-1.524247,49.6588361,-2.0074235,-0.621394729
0,127,46,88,1.028521,18.0277564,1.9100889,0.992277876
0,127,51,84,-1.061409,13.0384048,1.6475682,0.926092366
0,128,36,22,1.327784,62,-1.5707963,-0.630592645
0,128,21,49,0.1787447,38.0788655,-1.9756881,-0.273879806
0,128,35,74,0.4775707,10.0498756,-1.670465,-0.550236866
0,128,6,91,-1.203791,30.8058436,2.9123607,0.899101126
0,128,11,84,-0.667937,25,3.1415927,0.776113972
0,128,18,76,0.256918,19.6977156,-2.7233683,0.453113995
0,128,21,54,1.472893,33.5410197,-2.0344439,-0.216930492
0,128,41,74,0.9657427,11.1803399,-1.1071487,-0.91110793
0,128,12,85,-0.6688487,24.0208243,3.0999501,0.801693066
0,128,40,72,1.202577,12.6491106,-1.2490458,-0.843661472
0,129,68,26,-1.315251,67.4166152,-1.0074801,-0.312988092
0,129,44,77,1.034551,13.4164079,-0.4636476,-0.759256614
0,129,41,79,0.9275083,9.8488578,-0.4182243,-0.788024398
0,129,39,79,0.3815816,8.0622577,-0.5191461,-0.721988222
0,129,32,86,-0.4942367,3,1.5707963,-0.242535642
0,129,30,87,-0.204753,4.472136,2.0344439,0.216930432
0,129,43,86,1.066206,11.4017543,0.266252,-0.999773731
0,129,46,98,-0.6883588,20.5182845,0.8198673,-0.839252855
0,129,40,68,0.0405511,17,-1.080839,-0.242535635
0,129,12,59,-0.1329721,31.2409987,-2.2655346,0.807391115
0,130,30,64,-0.429451,15.132746,-1.7033479,0.991227892
0,130,32,82,0.8052396,3,1.5707963,-1
0,130,36,80,-0.1345912,4.1231056,0.2449787,-0.242535635
0,130,44,48,-1.950357,33.2415403,-1.2014627,0.932568119
0,130,52,73,-0.9596728,20.880613,-0.2914568,0.287347917
0,130,66,36,-1.557995,54.8178803,-0.9017533,0.78441559
0,130,22,83,0.3799361,10.7703296,2.7610863,-0.371390679
0,130,62,69,-1.18903,31.6227766,-0.3217506,0.316227835
0,130,21,91,-0.697005,16.2788206,2.3127436,-0.737154155
0,130,0,86,0.6942567,32.7566787,2.926235,-0.21369686
0,131,44,74,0.3545808,3,-1.5707963,0.164399036
0,131,44,67,-1.576315,10,-1.5707963,0.164399036
0,131,32,56,-0.5235237,24.1867732,-2.0899424,-0.346650081
0,131,46,74,-0.0594131,3.6055513,-0.9827937,0.683941162
0,131,44,37,-1.331286,40,-1.5707963,0.164399036
0,131,83,38,-1.317018,55.1543289,-0.7853982,0.813733463
0,131,55,89,-0.2535278,16.2788206,0.8288491,0.54534322
0,131,96,83,0.2044183,52.3450093,0.1148766,0.961048446
0,131,27,67,-1.449358,19.7230829,-2.6098686,-0.766853072
0,131,56,81,0.3083835,12.6491106,0.3217506,0.883787884
0,132,64,89,-0.5986598,22.2036033,0.625485,0.463254253
0,132,39,57,-1.485316,20.2484567,-1.9237867,0.110431532
0,132,69,49,-1.076032,35.4682957,-0.8652281,0.920444368
0,132,24,64,0.3164294,25.0599282,-2.6422459,-0.571064469
0,132,85,76,-1.079877,39,0,0.894427195
0,132,39,74,1.139271,7.2801099,-2.863293,-0.73715415
0,132,49,66,-1.412987,10.4403065,-1.2793395,0.685364716
0,132,41,53,-1.769178,23.5372046,-1.784857,0.247003706
0,132,53,75,-0.5626241,7.0710678,-0.1418971,0.948683315
0,132,52,78,0.4553919,6.3245553,0.3217506,0.707106755
0,133,42,53,-1.939301,12.1655251,-1.4056476,0.787228053
0,133,20,63,-0.4717142,20.0997512,-3.041924,0.563829514
0,133,51,36,-1.118481,31.0161248,-1.2082521,0.651003298
0,133,24,58,1.366144,17.4642492,-2.7291822,0.790580949
0,133,40,70,0.6093859,5,1.5707963,-0.877895609
0,133,38,50,-0.1138872,15.132746,-1.7033479,0.933481497
0,133,29,53,0.4380203,16.2788206,-2.3127436,0.970716521
0,133,56,16,-1.504561,51.5460959,-1.2551807,0.685895828
0,133,38,81,-0.6456278,16.1245155,1.6951513,-0.811722099
0,133,30,87,-0.204753,24.1660919,1.9974238,-0.601056333
0,134,34,57,-0.7260319,12.3693169,1.815775,-0.923431328
0,134,11,35,-0.924935,27.8567766,-2.7744188,0.493460411
0,134,55,45,-2.728609,18,0,-0.148340478
0,134,39,35,-1.281797,10.198039,-1.3734008,0.940639923
0,134,45,60,-2.235138,17,1.080839,-0.94239818
0,134,43,38,-1.366865,9.2195445,-0.8621701,0.654317783
0,134,80,51,0.8624151,43.4165867,0.1386397,-0.283584179
0,134,11,46,-0.9091522,26.0192237,3.1031501,0.110223005
0,134,52,76,1.139611,34.4383507,1.120135,-0.95481152
0,134,27,14,0.3132867,32.5729949,-1.8828384,0.986720193
0,135,53,46,-2.533226,18.0277564,0.5880026,-0.459422911
0,135,15,33,0.0402004,23.194827,-3.0118901,0.019044175
0,135,34,61,0.1976555,25.3179778,1.7294516,-0.998848315
0,135,29,51,0.0085711,17.4928557,2.1112158,-0.909064837
0,135,60,29,-1.531367,23.0867928,-0.3080528,0.406582254
0,135,48,35,-0.8994311,10.0498756,-0.0996687,0.208778655
0,135,46,29,-0.9042215,10.6301458,-0.71883,0.737585216
0,135,56,68,-0.516252,36.7151195,1.0584069,-0.812104469
0,135,26,12,0.259413,26.8328157,-2.0344439,0.839570174
0,135,43,2,0.8637166,34.3656806,-1.4247841,0.999375077
0,136,18,22,-1.068556,17.7200451,2.8555412,-0.129088348
0,136,3,31,-0.4484325,34.9284984,2.7291822,-0.25302776
0,136,30,9,0.0098702,9.4339811,-2.1293956,0.920281333
0,136,32,15,2.317356,3.6055513,-2.5535901,0.677680976
0,136,57,2,-0.5925933,26.6270539,-0.5984189,0.427582719
0,136,9,27,0.8480566,27.8567766,2.7744188,-0.20901928
0,136,36,1,0.6140619,16.0312195,-1.5083775,0.976110694
0,136,14,40,-1.348554,31.144823,2.3107712,-0.624287847
0,136,16,11,-1.217924,19.9248588,-2.8357138,0.4461696
0,136,30,1,-0.0569221,16.7630546,-1.8736812,0.989319708
0,137,17,1,1.162265,21.2132034,-2.3561945,0.894427195
0,137,5,77,0.5120805,66.7083203,1.9874986,0.094809106
0,137,11,14,-1.443523,21.0950231,-3.0466409,0.974391206
0,137,39,50,-0.0059138,34.7131099,1.3677511,-0.501036278
0,137,53,13,-0.69649,21.2132034,-0.1418971,-0.894427171
0,137,49,25,-0.6786468,19.2353841,0.4868992,-0.986393929
0,137,49,21,-1.49479,17.7200451,0.2860514,-0.999362853
0,137,89,0,0.6365801,59.2030405,-0.2736593,-0.827918703
0,137,31,46,-0.1642827,30.016662,1.6041173,-0.284447028
0,137,47,15,0.3831971,15.0332964,-0.0665682,-0.925546943
0,138,6,34,0.4595488,31.8904374,2.4227627,-0.130454497
0,138,58,21,-1.276246,29.1204396,0.2782997,-0.761939325
0,138,56,14,-0.9001799,26.0192237,0.0384426,-0.586268644
0,138,29,7,0.6883066,6.0827625,-1.735945,0.911921516
0,138,19,42,-0.2863744,31.0161248,1.9333406,-0.581238189
0,138,36,19,0.8665634,8.4852814,0.7853982,-0.980580677
0,138,57,62,-0.745273,55.9464029,1.06717,-0.996442436
0,138,4,4,0.5798548,27.513633,-2.8083484,0.796356354
0,138,33,31,-0.8119526,18.2482876,1.4056476,-0.911921538
0,138,5,27,1.045095,28.6530976,2.6311043,0.077436619
0,139,2,6,0.3953642,28.2842712,-2.9996956,0.141421329
0,139,29,8,0.4774742,2.236068,-2.0344439,0.894427195
0,139,61,34,-1.799271,39.2045916,0.658806,-0.612173143
0,139,54,0,-0.31256,26,-0.3947911,0.384615391
0,139,51,22,-1.222443,24.1867732,0.5191461,-0.496138903
0,139,23,12,-0.8399754,7.2801099,2.863293,-0.274721148
0,139,35,9,0.8438268,5.0990195,-0.1973956,0.196116201
0,139,49,20,-1.146562,21.4709106,0.4844779,-0.465746383
0,139,39,27,-0.3816186,19.2353841,1.0838971,-0.883787906
0,139,31,13,1.829892,3.1622777,1.2490458,-0.948683298
0,140,19,7,1.011877,9.486833,2.8198421,1.96153E-08
0,140,34,2,0.5822109,6.3245553,-0.3217506,2.67949E-08
0,140,30,4,-0.0793926,2,0,-0.316227784
0,140,20,11,-1.050031,10.6301458,2.4227627,-0.386726616
0,140,41,3,0.5928504,13.0384048,-0.0767719,-0.242535635
0,140,39,31,-1.090608,29.1547595,1.1839206,-0.997880107
0,140,6,14,-0.790643,24.1660919,2.7149652,-0.104684726
0,140,18,1,1.535753,10.4403065,-2.8501359,0.575493388
0,140,25,24,-0.8463667,20.2237484,1.7196863,-0.891278011
0,140,73,67,0.3050377,77.4209274,0.9505468,-0.955779002
0,141,44,1,1.143329,17.2626765,-0.1746722,-0.984783551
0,141,30,15,1.829099,11.4017543,1.3045443,-0.263117429
0,141,75,74,-0.4843892,84.8763807,0.9697226,-0.565528371
0,141,17,15,-1.050968,14.8660687,2.3086114,0.672672769
0,141,29,60,-0.2040576,56.0357029,1.5350972,-0.035691591
0,141,58,0,-0.6828653,31.2569992,-0.1283232,-0.991777864
0,141,26,9,1.274748,5.0990195,1.7681919,0.196116103
0,141,0,32,-1.261631,38.8973007,2.3380147,0.694135555
0,141,69,56,0.7720214,66.8430999,0.8913825,-0.62833716
0,141,2,41,-0.6217724,44.6542271,2.16501,0.559857347
0,142,10,24,1.547343,23.8537209,2.1471715,0.544988272
0,142,25,21,-0.8797787,17.1172428,1.4536876,-0.116841276
0,142,12,14,-1.51839,14.8660687,2.4037776,0.739940047
0,142,7,7,0.4726014,16.2788206,2.9562447,0.982872178
0,142,22,9,-0.1081555,5.0990195,1.7681919,0.196116103
0,142,16,0,1.342902,8.0622577,-2.6224465,0.868243146
0,142,31,31,-0.6393635,28.1602557,1.2827409,-0.284088355
0,142,16,13,-1.445999,11.4017543,2.2318395,0.61394058
0,142,39,14,1.231673,18.8679623,0.5585993,-0.847998337
0,142,26,10,0.6653282,6.7082039,1.1071487,-0.447213653
0,143,30,20,0.2569044,19.4164878,0.968509,-0.566528845
0,143,28,26,-0.9100653,23.7697286,1.1824776,-0.378632897
0,143,58,31,-1.249607,47.4341649,0.6055447,-0.822192197
0,143,10,2,1.235532,9.2195445,-2.9229237,0.976187069
0,143,20,38,-0.9933139,34.0147027,1.541393,-0.029399137
0,143,15,3,0.4711445,4.1231056,-2.896614,0.970142514
0,143,9,7,0.3073578,10.4403065,2.8501359,0.957826284
0,143,36,9,0.7672136,17.7200451,0.2860514,-0.959365526
0,143,33,38,-0.890235,36.7695526,1.1801893,-0.380749833
0,143,37,43,0.2991722,42.9534632,1.1383886,-0.419058175
0,144,4,34,0.5411997,34.6698716,2.1507991,-0.328791905
0,144,22,32,0.045488,27.0185122,1.6078164,0.206462941
0,144,32,38,-0.7175026,34.2052628,1.3045443,0.489250987
0,144,22,28,0.1911056,23.0217289,1.6142472,0.20016647
0,144,34,13,0.7438066,13.6014705,0.6287963,0.927241846
0,144,8,9,-0.1367704,15.5241747,2.8809903,-0.874893209
0,144,33,6,0.1370706,10.0498756,0.0996687,0.989461066
0,144,35,36,-0.8130555,33.2415403,1.2014627,0.576396713
0,144,23,44,-0.4189412,39,1.5707963,0.242535687
0,144,38,23,0.5088519,23.430749,0.8760581,0.807391115
0,145,36,26,-0.4168481,10.7703296,1.1902899,0.953779933
0,145,69,60,0.744161,57.4891294,0.8716037,0.999909374
0,145,43,38,-1.366865,24.5967478,1.1071487,0.975441002
0,145,13,63,-0.127562,50.6951674,1.9549657,0.480212912
0,145,34,27,-0.4863174,11.1803399,1.3909428,0.874750323
0,145,3,29,0.0341973,31.7804972,2.7201734,-0.261243556
0,145,31,14,2.101703,2.236068,-2.0344439,-0.975440991
0,145,45,23,-0.5859767,14.7648231,0.4939414,0.92448061
0,145,21,22,-0.7730626,12.5299641,2.6422459,-0.185305535
0,145,8,60,0.9203855,50.1198563,2.070143,0.376226452
0,146,8,73,0.8810191,55.470713,2.1637989,0.399585402
0,146,16,5,0.3795158,31.8276609,-2.3784131,-0.97112662
0,146,34,19,1.386507,9.4339811,-2.1293956,-0.999966952
0,146,26,5,1.558365,25.5538647,-2.1045045,-0.999454855
0,146,42,11,1.141603,16.2788206,-1.3854484,-0.730271423
0,146,68,55,0.661509,40.3112887,0.7678561,0.972231655
0,146,71,14,0.3205445,34.5398321,-0.3858827,0.179862359
0,146,26,3,1.102968,27.2946881,-2.0672191,-0.997529519
0,146,28,60,0.2601819,34.7850543,1.8925469,0.630592603
0,146,53,35,-1.46415,16.1245155,0.5191461,0.884711777
0,147,47,4,0.3135893,24.0416306,-1.2753555,0.291161606
0,147,55,47,-3.153552,25,0.9272952,0.600000014
0,147,25,6,1.877458,25.8069758,-2.1910458,-0.581238183
0,147,45,9,0.5285173,18.6815417,-1.2998495,0.267643841
0,147,29,22,0.1284537,12.083046,-2.7149652,-0.910366494
0,147,34,10,0.5365152,18.0277564,-1.9100889,-0.332820079
0,147,80,9,0.838753,43.8634244,-0.4228539,0.911921516
0,147,34,11,0.8872935,17.0880075,-1.929567,-0.351123444
0,147,31,9,0.4050797,20.1246118,-2.0344439,-0.447213563
0,147,30,62,-1.136204,36.4005494,1.849096,-0.274721142
0,148,61,21,-0.5369348,26.6270539,-0.5984189,-0.651132822
0,148,34,31,-0.6551955,7.0710678,-2.3561945,-0.624695077
0,148,50,17,0.1822576,21.9544984,-1.0460006,-0.915463307
0,148,66,2,0.3190784,43.4165867,-0.8996525,-0.846996507
0,148,69,41,-0.9709612,30.4138127,0.1651487,0.054464564
0,148,48,54,-1.410097,20.1246118,1.1071487,0.839570174
0,148,3,24,0.6632243,37.9473319,-2.8198421,-0.209529135
0,148,29,16,0.3278419,22.3606798,-2.0344439,-0.839570203
0,148,33,30,-0.7284258,8.4852814,-2.3561945,-0.624695077
0,148,38,40,0.6588677,4.1231056,1.815775,0.990992423
0,149,24,66,-0.5963658,23.3238076,2.1112158,0.969168533
0,149,40,67,0.1392766,21.3775583,1.3825748,0.887143431
0,149,30,47,0.1178618,6.0827625,2.976444,0.440903839
0,149,20,60,0.1519862,21.2602916,2.4227627,0.846984309
0,149,11,67,0.35555,32.6496554,2.4429328,0.836089965
0,149,37,46,1.061542,1,0,-0.287347865
0,149,47,29,-0.7011324,20.2484567,-0.9964915,-0.960264466
0,149,3,42,-0.8509185,33.2415403,-3.020969,0.1700034
0,149,55,73,-0.7469565,33.015148,0.957589,0.617949705
0,149,30,74,-1.239961,28.6356421,1.7818897,0.996772599
0,150,39,51,-0.8750524,6.0827625,-0.1651487,-0.588171687
0,150,45,14,0.606568,39.8497177,-1.2649175,-0.987580305
0,150,18,38,-0.1935317,20.5182845,-2.3906636,-0.283346167
0,150,71,74,0.4710162,43.9089968,0.5247958,0.061110127
0,150,31,56,-0.1995807,4.472136,2.0344439,1
0,150,14,69,0.152638,25.4950976,2.411693,0.929681486
0,150,37,57,-0.6820852,6.4031242,0.8960554,0.419058224
0,150,31,85,0.3997338,33.0605505,1.6313283,0.919843254
0,150,33,15,1.647918,37,-1.5707963,-0.894427219
0,150,27,64,-1.357367,13.4164079,2.0344439,1
0,151,27,52,0.1858603,5.3851648,-2.7610863,0.083045468
0,151,51,66,-1.072595,22.4722051,0.5633163,0.099503793
0,151,39,37,0.3091371,18.3847763,-1.1801893,-0.997333725
0,151,45,20,0.266206,36.4005494,-1.2055949,-0.995158091
0,151,26,59,1.212424,7.8102497,2.4468544,0.916157311
0,151,44,38,-1.183374,20,-0.9272952,-0.9838699
0,151,47,51,-1.503734,15.2970585,-0.1973956,-0.613940617
0,151,14,65,0.0190781,21.0950231,2.5930433,0.847998259
0,151,45,30,-0.8576064,27.2946881,-1.0743736,-0.999462943
0,151,67,23,-1.241485,46.7546789,-0.7248661,-0.927815534
0,152,13,46,-1.169086,17.0293864,-2.4393357,0.393919237
0,152,58,64,-0.9773915,32.7566787,0.2153577,-0.778197761
0,152,39,29,-0.6850062,30.8706981,-1.1361261,-0.78228018
0,152,35,56,-0.6073646,9.0553851,-0.1106572,-0.938343094
0,152,21,60,0.5011233,5.8309519,2.6011732,0.997054493
0,152,38,61,-0.7864727,12.6491106,0.3217506,-0.707106717
0,152,10,42,-2.495499,21.9317122,-2.3884414,0.346650125
0,152,11,81,-1.225851,28.3019434,2.1293956,0.853281835
0,152,88,88,-1.169169,69.3181073,0.4636476,-0.599999972
0,152,11,69,0.4497458,19.2093727,2.4668517,0.977802421
0,153,14,73,0.5021606,19.4164878,2.1730837,0.566528807
0,153,16,52,-0.1929174,10.2956301,-2.6344941,0.874157275
0,153,19,32,0.3287406,25.7099203,-1.8063413,0.23337299
0,153,8,51,0.606534,18.0277564,-2.8023,0.942990336
